"rotationAngles","rotationAnglesMag"
1.34886733488627,1.19675139363508
2.30290457250903,2.13573734915009
2.7761284783705,2.63040802089562
2.7900183722415,2.74381574357403
2.83874075744473,2.65153767142521
3.76228675260988,3.0899117793597
5.17130424437851,3.96201062621195
6.46292412990013,5.02088434353623
7.60887709278863,5.8670102527433
9.44253259927217,7.0725545439453
12.110984349785,9.21841416268687
14.3805241457982,11.1221733926474
16.1600715773182,12.3875295216718
17.8391321139193,13.2931595239154
19.5082097094267,14.2394826327052
20.9579496736238,15.2330956012832
22.162952116615,16.1558293985422
22.8720205251456,16.3444512190234
23.9455278797971,17.3457043169337
24.610705213885,18.3736210722751
25.1307865892177,19.3388562969397
25.6861832498007,20.1909469121052
26.5356291781545,21.0489270619949
27.4649856890344,22.0068689024481
28.3703124955427,22.9941242761453
29.2645970171164,23.8951427647541
30.0369416668183,24.6026294282346
30.6056602073575,25.0787813516396
30.8171849091636,25.3343180258666
30.7481118721568,25.39883608486
30.4837655008729,25.2590241469343
30.0628711562098,24.8109723269128
29.4688020505579,23.8727347142413
28.6530808387516,22.3909796261649
27.8470853289065,20.388994802589
27.0968696382991,18.0496473111157
26.0300938770398,16.2221582026908
23.0785107705351,13.8473607899346
18.9652094834894,11.4439803325988
14.8738974486541,8.80748359265441
11.1230750509964,5.65210381013256
7.74404658153749,2.34773107640707
5.37642088626128,0.737495616775846
4.49179447107143,2.56467327082714
4.53377860178486,3.6673332198082
4.71447886657054,4.25694965290146
4.81572181482526,4.5395790882937
4.69017047421039,4.49291986938086
4.39673214046763,4.22928273233158
4.02860451321855,3.85485838002647
3.52945027277413,3.33218210512979
2.94041477297507,2.6992021286496
2.35427217662797,2.01770602400874
2.06473830913362,1.55973981490868
2.17159836036628,1.67067271691239
2.40293792382648,2.21485017192914
2.51973242213572,2.62494850146503
2.4475426039687,2.64021246711737
2.63828188350796,2.42002250065067
3.22793247730142,2.44972757649591
4.05478049046318,2.94551471430349
5.10507402785892,3.89972321820513
6.64868019592369,5.18830033529537
8.63240061678109,6.70987848139026
10.7710707360523,8.39630796157045
12.7059472482911,9.819859363286
14.565092617776,11.0239818234473
16.4091564525224,12.114414745185
18.3245388901963,13.1779385752744
20.3422570235053,14.2326122920806
22.442565460564,15.2836524276534
24.0823267588466,16.378951659401
25.1160382363859,17.5468283829642
24.9180590996393,17.8254173982919
25.0307247958873,18.685799711483
25.2769861292759,19.5301751667354
25.7866048493333,20.4258845591817
26.511214133122,21.36446220939
27.3593327486218,22.3355126714583
28.2494756029835,23.2634975134489
29.1042111701822,24.1285162099125
29.7983643307311,24.8048667790604
30.2500986676058,25.2528461696871
30.3122842757788,25.4115610625966
29.9977610109648,25.2373200652473
29.3329967547116,24.6158936129018
28.497442938841,23.6529335147999
27.4413041896607,22.2273374756635
26.2891446586342,20.2776168407544
25.8169989142331,18.5098866776207
24.8001237065493,15.6942523659394
22.4807966941711,13.0778282837728
19.1861905581979,10.6554944310162
15.4050975500279,8.25147096474278
12.5077827188323,5.5187423407103
9.95092627490532,2.48288304820197
8.02749650053492,1.00138704350587
7.193524984715,3.39906207164421
7.18803344582198,5.25299711300389
7.44875553487106,6.26373953554832
7.62757861468369,6.71846841989838
7.66116140582189,6.80237236778729
7.52511010998588,6.72142950453512
7.23229605974759,6.52482883279832
6.89020874470236,6.29119307585643
6.47207089073111,5.93439181880763
5.9787689956718,5.42228882530542
5.45233099474224,4.79780250940043
5.04705025496087,4.25170591643759
4.72990670851636,3.86788557058506
4.33551274223557,3.65449213122515
3.68775788125168,3.56288307767339
3.3787636789967,3.54032217217662
3.46590210630064,3.45496091333132
3.66289516574285,3.40267653305581
3.66317793110249,3.59249027381922
4.02803310269507,4.01403437577287
5.64210371568982,4.8003949616766
8.28759127856383,6.2800227713582
11.3118364397633,8.32704745700815
14.0132847657556,10.2453996459791
16.2105254662027,11.8232139294531
17.8861388941506,13.0693006009315
19.1595822044935,13.9715203623483
20.50151143961,14.7233360296225
22.0334584587488,15.5806612289176
23.0290305778079,16.0022811903213
23.8587696127991,17.1699957065273
24.1624801887499,18.1980087243214
24.3560264527273,19.0512150484224
24.8225764599205,19.9333062726099
25.5462940496373,20.9128384917297
26.4411278652842,21.9079264053414
27.3458855019826,22.7102954594794
28.0510946839378,23.2605852595956
28.3588404214885,23.576895998676
28.3247025929561,23.6838544788533
28.1099254027508,23.5127682954617
27.7453044564242,22.9964416206909
27.1472970160731,22.0494037848847
26.2671648658144,20.6351358669492
25.3423455684931,18.7742380364924
24.8634852101444,16.5428695468322
24.8670865360172,14.8315502147446
23.1616168880939,12.4964636883535
19.7605748916574,10.177759380093
15.4632735686905,7.65429897942487
11.6509247855438,4.66688287197547
8.53500721240437,1.87608910728207
6.86379093883428,3.07547234033777
7.06196626095957,5.61552138850756
7.93102787993508,7.39259404955604
8.51297491688844,8.30948305578825
8.71340729447683,8.68973706479155
8.59103916327562,8.68719005077118
8.24903950431391,8.44673381088059
7.7608868275931,8.05177251035686
7.19049918737388,7.5531805819737
6.46574937526675,6.89426629766827
5.61930422598674,6.15298656119852
4.61989387630466,5.40824486546539
3.69868310153487,4.95577461807017
3.23900075632852,4.97230716490183
2.9037666761385,5.10606488474642
3.30347413548249,5.30917725912281
3.79455069606764,5.14220503955561
5.10930115686906,4.84836491666853
6.27560669151051,4.88903179000635
7.08309475751166,5.24555475631028
7.82431194911467,5.52142653109295
9.65038750741417,6.23430777055098
12.1783760631806,7.77909761590909
14.8045418654109,9.90651896546495
16.982474402756,11.6772944065858
18.8820157842276,13.0593465912073
20.3545747722524,14.0048743848989
