"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
0.0198635533338207,0.0198635533338207,1.94613514423113e-18,0.764913902560276,0.819696638236359,1.17707351072249
-0.0691050456040424,-0.0691050456040425,4.08739565798827e-18,2.6611255917436,1.62387456808881,2.98619595432794
0,0,0,0,0,0
