"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
0.0306246154209248,0.0306246154209248,-6.03066131149108e-18,1.17930531875897,1.17114699224301,1.64062151422105
-0.377674554846498,-0.377674554846498,9.3895940935025e-18,14.5436474929928,2.10986248669356,14.5030519103698
0,0,0,0,0,0
