"Finx","Finy","Finz","FinMagnitude","FcMagnitude"
0.396125052324096,-0.465340500951091,0,0.611111151022611,0.145861410006955
-0.348775390532202,-0.182461383955577,0,0.393619651028597,0.282176375112968
-0.637257206116237,-0.139596357699668,0,0.652367909871482,0.46525929016819
-0.545838494544397,-0.248999129285706,0,0.599950188358612,0.432118992175639
-0.313724041524564,-0.270041814173965,0,0.413938830786473,0.281317962480237
-0.129603843981654,-0.352288081182134,0,0.37537188029714,0.178718263880306
-0.199802011036049,-0.32587800875899,0,0.38225295316946,0.219120210422548
-0.2200502284992,-0.297883132367532,0,0.370346410285887,0.225483307423961
-0.197554823868593,-0.167034926901845,0,0.258705576358252,0.176366197708132
0.05687031087157,-0.040341871544713,0,0.0697258837043973,0.0278121703940606
0.230949323553309,0.0231046581026451,0,0.232102165599055,0.161478816678129
0.227652812636596,-0.00243281723431782,0,0.227665811445304,0.152629122806846
-0.0378442352484673,0.174528248794985,0,0.178584141986307,0.0198360173230817
-0.140355897328477,0.253537157439556,0,0.289794527411082,0.0286635914308946
-0.0965307947746402,0.220991158002314,0,0.241154071611962,0.00760965761322027
-0.306990793938814,0.379465051724464,0,0.488095352409172,0.108150548365464
-0.960509197908031,1.01183407247067,0,1.39512942391683,0.383928313921491
-1.63386634614661,1.70093167940084,0,2.35853509939111,0.65833324543849
-1.96452807702957,2.10314711050019,0,2.87795037028834,0.776512791941826
-1.51497341428811,1.88349595549392,0,2.41716806622165,0.530891967906448
-0.7881562133953,1.37926657818526,0,1.58857373464769,0.172498393433238
-0.0920565801606416,0.606399113957218,0,0.613346801865773,0.0954677154429632
0.106403850319883,0.0890165643532971,0,0.138728973513685,0.0947451378805523
0.258901618095664,-0.290010106332233,0,0.388762021842909,0.0990014794646566
0.440084171949297,-0.404588721909357,0,0.597801064148053,0.191228897215924
0.645554189582512,-0.436215590035045,0,0.779117611581946,0.321344300304725
0.621691326003748,-0.33143531921378,0,0.704520741817186,0.332483890049617
0.507208123244145,-0.269218418674842,0,0.574228732508771,0.271564996715522
0.353678423023006,-0.262174766297362,0,0.44025451161245,0.170034278561063
0.279077996653797,-0.331334976882193,0,0.433205950007407,0.101855285438143
0.15756403108823,-0.48898140905901,0,0.513740442536995,0.0208809941946882
-0.0786407104167723,-0.658172930713556,0,0.662854409398418,0.223827073729561
-0.427033192281491,-0.696654715238741,0,0.817120027642508,0.468363582609228
-0.446682872019881,-0.688553210978388,0,0.820750335062117,0.479488738615008
-0.164855183954442,-0.640612901856185,0,0.661484785691444,0.277309319437016
0.250370204951632,-0.624539445263661,0,0.672855674136559,0.0064025618956772
0.265246900664505,-0.427752013820643,0,0.503316703120155,0.0675106967511471
-0.145478400096522,-0.0319082897459584,0,0.148936576599423,0.106223681288337
-0.379797743985539,0.387818418120851,0,0.542816222832612,0.154996929106159
0.274428363964206,0.271186176493005,0,0.385814552951241,0.255160383820936
0.549915501198697,0.586933417834135,0,0.804299630379794,0.522603150248038
0.659644010805607,0.880150257645226,0,1.099906676507,0.672603974476559
0.554221342995284,1.346951045877,0,1.45651584853054,0.722828798744391
1.37239403962236,0.436177653733786,0,1.4400403972138,1.03717196886641
2.02384772083088,-0.500575158929183,0,2.08483454663657,1.23253115846554
1.56986288906298,-0.780460204832536,0,1.75316502982018,0.854230974023415
0.403354470710223,-0.32934805451487,0,0.520735028641875,0.186036752559826
-0.682060624600816,0.0505123296197703,0,0.68392849851024,0.446063123842795
-1.0042392593933,0.0813202824475546,0,1.00752641575502,0.654961895104073
-0.585436299191123,-0.168785782613174,0,0.609281790982579,0.437950926156107
-0.272998370048519,-0.188740599635766,0,0.331890228840827,0.232791957854379
-0.219714668845836,-0.0315581523901162,0,0.221969485939652,0.156110225168931
-0.490067462072757,0.239154868372624,0,0.54530832420637,0.267831072696258
-0.492351184720641,0.183558897607885,0,0.525455571848697,0.2838031607951
-0.268195356526445,0.016623426047627,0,0.268710043645391,0.176238861852148
-0.0624859976973246,-0.0886627425686406,0,0.108469266744194,0.0650868312154882
0.0348897495813412,-0.175756601508947,0,0.179186153482415,0.0221439634236536
-0.101411246021001,0.0145192905727455,0,0.102445354303003,0.0645025203904214
0.200442480724744,-0.0792708412312934,0,0.215548264545568,0.11436073388922
0.434670635046692,-0.217523619254905,0,0.486060784167626,0.236152958562532
0.274661851578826,-0.173818736934471,0,0.325041668132262,0.139778905623312
-0.450250228429323,0.303601947827746,0,0.54304641691614,0.224292564351832
-1.46935644003104,1.37658624837544,0,2.01345425750799,0.631792933056233
-2.04054144894118,2.05866666171974,0,2.89860618727748,0.839235290599067
-2.29349904187274,2.52002888790114,0,3.40744529683566,0.889746187637971
-1.55390852999111,1.92707764017954,0,2.47553225607324,0.545788611891994
-0.641260844326445,1.0445619845644,0,1.22569376683712,0.16050616287812
0.0149828617978976,0.246950784822431,0,0.247404883282585,0.0742037497017477
0.229128616371262,-0.176361455097825,0,0.289142327728804,0.108464775475244
0.479417426251048,-0.483919161751313,0,0.681189271570885,0.197111963368943
0.631313871233861,-0.608124789770792,0,0.876568858644918,0.267123837792181
0.6242197033912,-0.483452244765393,0,0.78954183617494,0.29471719630836
0.518894235271433,-0.280407765317435,0,0.589813311352196,0.276527197098043
0.464363923335525,-0.209512086909392,0,0.509440053251302,0.258223189317733
0.471502488841461,-0.279481265312865,0,0.548109819876064,0.244862606278458
0.566651039916174,-0.359676610883177,0,0.671163665177496,0.28809717039
0.443513569776343,-0.454176046360721,0,0.634807189360369,0.180663057016576
0.0916415843727974,-0.495989934089103,0,0.504384966770491,0.0670810576690774
-0.221647250534639,-0.532844115395872,0,0.577105150714819,0.287562454860308
-0.373752316437477,-0.547815623149184,0,0.663168719866,0.393849975589243
-0.18671118743742,-0.70363300531079,0,0.727983841631795,0.308385449279759
-0.15311178722207,-0.754855774953026,0,0.770227538047213,0.299064813578427
-0.333782609906038,-0.440300548515247,0,0.552517333391916,0.339026878062217
-0.636708718542608,0.252217678171113,0,0.684844324974806,0.363161561013798
0.0719465173467774,0.212358195816359,0,0.224214862773878,0.103571474338416
0.959921370680272,0.121115554499174,0,0.967531919592493,0.677685484913952
1.40877576284876,0.253594760152747,0,1.43141868520955,1.01426009264148
1.55080348864473,0.785540538229029,0,1.7384088695108,1.24798773278207
1.85356203417984,0.626008971373996,0,1.95642005888143,1.4103913801546
2.14248999701506,-0.193612004886086,0,2.15122035034666,1.39210194055699
1.34329894416255,-0.371489812157388,0,1.39372046477224,0.807886116031512
0.143445686474602,-0.101190499103525,0,0.175545384664452,0.0702981656666889
-0.87087413234354,0.0445950329823103,0,0.872015178395311,0.574712770209158
-1.26713234515528,-0.0036565776980243,0,1.26713762105747,0.854010102701341
-0.976375207693171,-0.222414333314753,0,1.00138737852128,0.715063228265369
-0.480916351766082,-0.443106162990874,0,0.653929360922488,0.438808909917917
-0.00100415496197384,-0.541322631999427,0,0.541323563353726,0.141222096898702
0.120529659004438,-0.325625810271709,0,0.34721688757149,0.00340056595776625
0.0664920806789546,0.0550966573733722,0,0.086352987480083,0.059068895700146
0.160311619856399,0.0752976764432347,0,0.177114526616911,0.127475109145997
0.288435044629551,-0.107711521446039,0,0.307890478616458,0.166215034821968
0.294998146555688,-0.324174681049236,0,0.43830711870179,0.114432132970739
0.0680296943774532,-0.219421203624651,0,0.229725279229736,0.0111702812783506
-0.283980256561913,0.0206430278480765,0,0.28472955715153,0.185821968158849
-0.116186145961192,0.175287353287382,0,0.210297115376818,0.0327083509542322
0.291433145415793,-0.121045015015175,0,0.315571186750258,0.164771584606984
0.230122939244989,-0.0963133228057147,0,0.249465074342343,0.129917438802249
-0.392839859390709,0.164295589370413,0,0.425812395090471,0.221811418916926
-1.24442170769641,1.07561603655305,0,1.64485113146331,0.558504313587313
-1.51060928905605,1.52705517784918,0,2.14798462293807,0.620498299231827
-1.76209247093825,1.86013016355406,0,2.56223615256302,0.703324395810179
-1.29753964170694,1.62383485621176,0,2.07856892165,0.451927881369033
-0.502405404881587,0.960660518716744,0,1.08410323451014,0.0888094191524358
0.351038084443566,0.313232528708519,0,0.470470353764125,0.317652381493768
0.597854626994748,-0.0840905694988678,0,0.603739495890134,0.380655763997241
0.624854383097666,-0.159557967461286,0,0.644904446454466,0.37923863336893
0.717184373047933,-0.351974845177355,0,0.798899065327892,0.391439090360074
0.738965091662899,-0.510279876961993,0,0.898028373454149,0.365000876647832
0.620131225774601,-0.536076786053535,0,0.819720109382585,0.278301594241872
0.326009492593603,-0.337564974260839,0,0.469289144460917,0.131833054383426
0.106488241689754,-0.172982742474515,0,0.203132407094928,0.0267778700435019
0.150936914511017,-0.233202800697524,0,0.277786785890321,0.0410664619334585
0.257473695449336,-0.525829125790653,0,0.58548183010073,0.0368133974369576
0.138796411827272,-0.733101687239035,0,0.746125008137943,0.0968978265404778
-0.146490874635164,-0.778791159543598,0,0.792448892064742,0.300821926626509
-0.257555001641262,-0.737686578923324,0,0.781355276167012,0.364920513149331
-0.131358414521447,-0.67524004501667,0,0.687898358378404,0.263748978350328
0.133411867267655,-0.707122094897972,0,0.719597375912905,0.0937776169279189
0.37384710328725,-0.77741881830637,0,0.86263646786647,0.0498370907499623
0.3518162221897,-0.686523878309466,0,0.771420566024074,0.0586048983360143
-0.197378834093684,-0.116853560010079,0,0.2293755842177,0.163218899122289
-0.352221169516949,0.331712116652822,0,0.483831252184254,0.150998922913938
0.16595931612905,0.26589454505267,0,0.31343644283776,0.180762798996686
0.574453889715071,0.296348161620033,0,0.64638959173578,0.463676937695026
0.58608452954834,0.74646147968369,0,0.949052062021606,0.588371920010745
0.202100786164618,1.69814953134935,0,1.71013349145333,0.576956945781196
1.01180185919533,1.57496229199607,0,1.87196400165191,1.09008144262403
1.99851532727242,0.720460263748693,0,2.12441203747852,1.53249987480277
1.51727972252746,-0.0311970725189578,0,1.51760041306227,1.01336548035982
0.175315149095512,-0.0689333137576438,0,0.188380474699454,0.100128453866184
-1.16129510408914,-0.00632898815023497,0,1.16131235026259,0.783452047488839
-1.22488270315129,-0.0929940443061068,0,1.22840772089548,0.848761831931861
-0.932966547528778,-0.17626629052304,0,0.949471634111583,0.673857957231612
-0.704922617060276,-0.208814646501987,0,0.735200280628931,0.528784560969777
-0.425850785588313,-0.376459442426765,0,0.568393000817616,0.384433793474171
-0.163823034265656,-0.532431108319348,0,0.557064513016379,0.24852671875647
0.00590626771790609,-0.407936338771694,0,0.407979093200632,0.101938156624231
0.252032534039562,-0.27873000719081,0,0.375780275058433,0.0973057683301227
0.331963136564121,-0.178149603329442,0,0.37674501350904,0.177230919516511
0.250514844009542,-0.124070261238709,0,0.279555212423175,0.136439046106838
-0.0268106425852381,-0.0647264901509597,0,0.0700594681902144,0.0348547363800075
-0.35235894007479,0.139095646541028,0,0.378819774480288,0.20110157075381
-0.473641988480362,0.284303605145533,0,0.552417661874038,0.24505091720602
-0.30516428956235,0.339892513720045,0,0.456784593114769,0.117195305939196
0.278573948826329,-0.000623167575023842,0,0.278574645835763,0.187380173757253
0.63127832309184,-0.350661858088342,0,0.722132993238513,0.333946188050937
0.0977624456403739,-0.0236533757462577,0,0.100583189260337,0.0596745451170891
-0.674058072509175,0.743997470321773,0,1.00393551633558,0.260622905421937
-1.47070846118311,1.55862006390272,0,2.14296054125962,0.585440868171287
-1.76983026466904,2.08404315620827,0,2.73414246934519,0.650398087398743
-1.57832303978912,1.98801966468716,0,2.53837069891535,0.546402327231112
-0.798915640547308,1.28791197046776,0,1.51558023356907,0.203460686919087
0.0402187678363466,0.267496934796237,0,0.270503529388539,0.0965275952013322
0.461053629525367,-0.403426024568469,0,0.61263611271099,0.205647863187524
0.514045391475396,-0.509553987096866,0,0.723801029471087,0.213768566500081
0.442490330389491,-0.277667518175832,0,0.522395389660099,0.225801909152953
0.370323534739551,-0.175862179729524,0,0.409959786614754,0.203649858313375
0.327431289525761,-0.253694486511433,0,0.414212677071577,0.15456591811603
0.35906988486244,-0.399774105325043,0,0.537355113033796,0.137938378935954
0.376824042275384,-0.380724505829559,0,0.535674815700647,0.154836794193092
0.439178898246548,-0.247370863030993,0,0.504054013516161,0.231438641420616
0.481397618033932,-0.27459357541149,0,0.554206909291114,0.252793233273121
0.501589206486819,-0.500330389219927,0,0.70846469950241,0.207777560079537
0.348079517003557,-0.830578392819732,0,0.900566386656997,0.0186877336588719
0.0905825033899429,-0.975788370676615,0,0.979983741838666,0.192366322856124
-0.119662837440019,-0.982134448431252,0,0.989397427457519,0.33555566628992
-0.0745712479869468,-0.87023714665633,0,0.873426334871397,0.276146629362206
0.067575373853971,-0.661602533888713,0,0.665044618051653,0.126281706847738
-0.0310739700163388,-0.223742564483978,0,0.225890076750714,0.0790109728819904
-0.273356910577507,0.296513315446531,0,0.403291639880587,0.10704463502947
-0.291164501624762,0.645856871389842,0,0.708454561230197,0.0283314180531609
-0.012797016791598,0.833425567687539,0,0.833523809206469,0.207770876630568
0.303936058481348,0.658433371909396,0,0.725197650912601,0.375568363759817
0.376796143585176,0.920341563443529,0,0.99448676573514,0.492619764239843
0.568376612280674,0.986861985146394,0,1.1388364900699,0.638866855558703
1.43652832375593,1.09905089032922,0,1.80873615668136,1.25245336662026
1.59260142990304,0.56761751340194,0,1.69073030257632,1.21954665055066
1.1835658107591,0.00550048540102865,0,1.18357859212537,0.798230057903823
-0.0783696501486992,-0.387167989125964,0,0.395020067677924,0.153282333945371
-0.690827582818583,-0.684151852735055,0,0.972268742058375,0.642709460384865
-0.823445588179509,-0.659722226658253,0,1.055128453336,0.7256479760063
-0.678888385733984,-0.454998522933647,0,0.817259503558261,0.575175606074941
-0.506350167148608,-0.229905514300089,0,0.556099844701481,0.400577238619771
-0.387605972476024,-0.104062139278209,0,0.401331930863022,0.287962801903243
-0.301043425892739,-0.0694330522530189,0,0.308946747868314,0.220696126372818
-0.171092772346471,-0.070634978305679,0,0.185100072688925,0.133522615009733
-0.117704345222062,-0.0107282717242144,0,0.118192253123219,0.0820265253719904
-0.0111668712135076,-0.143021736898591,0,0.143457018783289,0.0446511673508957
0.00448169949666528,-0.274115534759415,0,0.27415216947312,0.0681526973363181
-0.0252228697754074,-0.254847818409815,0,0.25609295911436,0.0831478862130107
-0.208436790738089,0.157248972625518,0,0.261099856616152,0.0994968552393945
-0.263364068534665,0.481310576382659,0,0.548653354617411,0.0523374784032416
0.124452618466397,0.27155104191418,0,0.298711269636449,0.154288220274187
0.65143663020209,-0.303281679697328,0,0.718574603231346,0.359818726717263
0.257957156603942,-0.237909979664585,0,0.350917444803181,0.111892642579138
-0.660502224530188,0.414445858965893,0,0.779761860200474,0.337059813846264
-1.61728344789769,1.36230762493071,0,2.11458927827325,0.735087798586537
-1.73514174085754,1.85287924283118,0,2.5384795349541,0.68706317489001
-1.48933176753308,2.04532212593918,0,2.5301090317691,0.471613789216483
-1.05865562773523,1.72838398049917,0,2.02683569195473,0.263961460192596
-0.597417866147913,0.992005193896636,0,1.15800794967506,0.144635688329912
-0.317394645787087,0.250263322947585,0,0.404191899952334,0.148699882574241
-0.0788684190123252,-0.192471420846197,0,0.208003546508365,0.10306815269534
0.239176805667222,-0.367308566153517,0,0.438316241016607,0.0656529580808807
0.445099042256822,-0.294388456921845,0,0.533645688623796,0.223216816018041
0.540103842625021,-0.309999857820599,0,0.622745592250242,0.283122829890302
0.455015010473342,-0.379285201696412,0,0.592364688331389,0.207850327641702
0.401146365880675,-0.497161429987801,0,0.638817575154901,0.140980052433693
0.27775792070505,-0.404664618952484,0,0.490818618581602,0.0819276705763037
0.133659443127392,-0.206410498678153,0,0.245906772378656,0.0363911051407962
0.143517170518638,-0.206371184344379,0,0.251368741018802,0.0430377464490757
0.136645617125213,-0.429936363651477,0,0.451128918901665,0.0196335840635963
0.040284230968157,-0.641532474705359,0,0.642796029364119,0.139443809259946
-0.107930148723217,-0.708668519212116,0,0.716840280066424,0.256655754386209
0.10673416783639,-0.803563000414038,0,0.810620551317408,0.136777012266574
0.32603375086797,-0.800053680131987,0,0.863935123604645,0.0117713212601923
0.29704483606921,-0.542789816622247,0,0.61875392496872,0.0590499578211679
-0.332029742333291,0.0860499425341231,0,0.342999041403963,0.201188017379905
-0.72932119513871,0.662836716500966,0,0.985526213969135,0.318899366150767
-0.308383430029423,0.609951189750808,0,0.683476988489838,0.0492459275706038
0.481713024183108,0.300603356355573,0,0.567811426020885,0.402346589510901
0.762391161607201,0.636962863642666,0,0.993459598049485,0.678635705997222
0.8782522556953,1.37496659612713,0,1.63152081356608,0.948247179252835
1.4173871758108,1.54846656998981,0,2.09922250476907,1.35625098898056
1.66780054176342,0.521905842288473,0,1.74755382043621,1.25830397800767
1.03573822914028,-0.238641708930141,0,1.06287513120956,0.635321594880611
-0.0869231809058716,-0.338544706754759,0,0.349525618303524,0.146416468832944
-0.702191569711272,-0.316512488013294,0,0.770229287707203,0.554908045839337
-0.796858302996037,-0.312875109365816,0,0.856080597323871,0.617695336011549
-0.688244284940713,-0.321331678011684,0,0.759561875720049,0.546769662375848
-0.613896848554243,-0.230212351722216,0,0.655642484552599,0.473059641601591
-0.534704912864623,-0.195162099286565,0,0.569207860837764,0.410645670630417
-0.252491376082556,-0.333646758943028,0,0.418416126301616,0.25660885964895
-0.0401674745067279,-0.292235571839963,0,0.29498314436062,0.102916069250501
0.138042848503705,-0.157776174018464,0,0.209640523541898,0.0519692606660019
0.215463107476563,-0.0181609051361587,0,0.216227124012742,0.140339195692698
0.312445748915208,-0.141603741853749,0,0.343036391250504,0.173579964337441
0.193265009743939,-0.24479094994458,0,0.311887757319993,0.0665539610346103
-0.176165165282878,-0.00816597078459902,0,0.176354326677853,0.120718343961641
-0.460837025262102,0.418545594515444,0,0.622536086135342,0.201576477237631
-0.0861242876160322,0.300431219719137,0,0.312532095470685,0.0200216143132649
0.167982119999129,0.120521546430432,0,0.20674485675195,0.144380735524336
-0.105577638351303,0.215612375292437,0,0.240073601420658,0.0150967051782007
-0.905216414597043,0.88166178630753,0,1.26362346555092,0.380501251619568
-1.41140483371305,1.45859906298613,0,2.02967357749284,0.571485302874375
-1.59342745303252,1.67155824032032,0,2.30935445500695,0.63873527419478
-1.75416804864829,1.82542579984436,0,2.53165655127942,0.706999957560482
-1.71953042478918,1.55538600376116,0,2.31862254419985,0.753792835758942
-1.13428879398603,0.983517369521883,0,1.50130526020311,0.508272468453222
-0.296387443138746,0.347051280503844,0,0.456388110876786,0.109427880830013
