"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
-0.000775182971034007,-0.000775182971034007,7.58980297641587e-19,0.0298510654970432,0.358706384576189,0.361116577756237
-0.0301386680492836,-0.0301386680492836,1.89975796975715e-18,1.16059225699031,0.267562769033953,1.19394216813055
0,0,0,0,0,0
