"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
0.0544910599310697,0.0544910599310697,-5.77434599102866e-18,2.09836420533845,0.70713029780599,2.32222226189313
0.0592164681017954,0.0592164681017954,-4.32005706839289e-18,2.28033217170959,1.02786306154383,2.55569888377904
0,0,0,0,0,0
