"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
-0.00206659933351061,-0.00206659933351061,-2.46430118787851e-19,0.0309815973591352,0.787064306636444,0.762169423826488
-0.169923409638497,-0.169923409638497,1.61636473881381e-17,2.54742105736011,1.54114489487149,1.99688702516079
0,0,0,0,0,0
