"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
-0.0790358804099067,-0.0790358804099067,-8.33238064462393e-18,3.04354627345019,1.43275717423492,3.15945867506001
-0.280478654192838,-0.280478654192838,-1.78832866493403e-17,10.8007876716704,1.75790629272432,10.9830802530913
0,0,0,0,0,0
