"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
-0.00636743745889788,-0.00636743745889788,6.73018498570377e-19,0.0954579730875714,0.606675433384896,0.606658583225017
-0.0329781895335174,-0.0329781895335174,-1.73472347597681e-18,0.494395296269186,0.306626754095746,0.599318922367008
0,0,0,0,0,0
