"mean_forward","mean_right","sd_forward","sd_right"
1.61636473881381e-17,-2.46430118787851e-19,1.99688702516079,0.762169423826488
-6.50954984360297e-18,2.4062060214695e-18,1.19399416963344,0.865132265104562
-3.8416896978403e-19,3.5495875625365e-18,1.10874122481016,0.573967989636656
1.9798977272482e-17,-2.0928038309854e-18,3.58142219819029,1.18121486551017
1.62163215436846e-17,1.98390927528639e-18,4.84142306503376,1.60126039887717
-1.73472347597681e-18,6.73018498570377e-19,0.599318922367008,0.606658583225017
