"V1","V2","V3","V4","V5","V6"
0.975641551643898,0.897198311029486,0.973614972805351,0.960102124551445,0.923035866894152,0.963641383586446
0.983785182346777,0.724819422280826,0.979440957050735,0.936438013920529,0.958083970830271,0.968041628601038
0.987840396817247,0.777588004821261,0.98870665217315,0.936781494459258,0.924280967903685,0.985812402910774
0.979195059045666,0.933683302304961,0.965349259183828,0.937229214530956,0.922109325962756,0.954044178237915
0.985284927440359,0.692272786189295,0.978721695853618,0.902641505872168,0.959918936495405,0.966267870956622
0.970947187904837,0.989084660652118,0.987361951491555,0.928682866972003,0.907753605082134,0.982040311917157
0.980537629376195,0.975829873605802,0.98480330870723,0.864378843248364,0.961191980560872,0.975902552404338
0.987804650512745,0.981916721992828,0.963082182482403,0.880469283149705,0.920994414365159,0.950953660815619
0.959463278210502,0.973197839244079,0.980642194470423,0.905208278268312,0.833632158110273,0.964333565077485
0.949995048535144,0.980600968537837,0.968235987431089,0.933792911070202,0.916849493041856,0.934279386656939
0.96865603087962,0.981193747318901,0.975145984918489,0.739173844864361,0.96230261903809,0.930343559844068
0.987488276265214,0.98809631122743,0.967954489125781,0.935709909403536,0.899073747028425,0.98057301675343
0.967997222033727,0.951003736043784,0.988289231654535,0.903659476383639,0.95988371431699,0.920022649233666
0.964082384206856,0.97680869178704,0.959961039975462,0.900631831688562,0.915763346872402,0.964405460031298
0.981492038974092,0.9519079370176,0.982669845943788,0.853093893667066,0.944276077666435,0.977574191370082
0.972505970744539,0.940572963995089,0.981470488785969,0.887460498783562,0.946294162339615,0.970007670418285
0.98918936642964,0.992090970014821,0.986837785595516,0.927994305072401,0.936639435756951,0.847332234678467
0.962173955984958,0.964454733013241,0.986661946552719,0.91581444247335,0.935339367245052,0.930163646187225
0.986651609309372,0.980035111599175,0.987441525387234,0.932021016915735,0.951732393210861,0.925316202153034
0.98686288950628,0.990380317823687,0.978183257876654,0.89351221657464,0.928853006019902,0.96221039764435
0.980426186190742,0.767067152699619,0.837538346487633,0.951066503656348,0.919905992951709,0.802868018664516
0.987496887612237,0.980557246444472,0.98248946499339,0.927929583143899,0.880790848156578,0.949898496392533
0.984287086568853,0.966121864802113,0.983469675572334,0.908017674103848,0.95605267017818,0.942746543951486
0.986450715768752,0.867572641618194,0.891309847565378,0.820489302355295,0.906793428065754,0.741672244888576
