LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9295884982092815,-1.2984530344666405,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9923563968118245,1.1999198889569491,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
1.8058954803316674,-0.5288225529926701,1.5928201100322124,-3.80389657896448,0.5946184514301701,10.02194124250685,0.1773529052734375,-2.7900238037109375,-0.3416290283203125,-1.9869747854984663,1.208810813016461,0.8177375974437933,2.4653575159313217,1453010816623691084,0.020690918
