LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-3.6682761274340274,2.8958118839660103,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
3.636046968601274,-3.227048490085007,-0.8987964593248812,10.714905179836226,6.521970365085007,-3.377173999659494,1.9584197998046875,-1.883392333984375,-2.8770751953125,-2.216322479922537,4.114594850175703,1.6126194014056225,4.943937154791652,1453010999649724386,0.020172119
