LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
0.008761746567378381,0.14049640941171493,-0.18188636136602288,-8.030337674301753,5.574454152111723,0.8283554775769604,-0.0156097412109375,-0.1264495849609375,0.1063079833984375,-0.2169361840482123,0.12376479928332561,-0.013362292168163823,0.2299970819629385,1452843115703134273,0.020172119
0.12855480741015235,0.12770474471687177,0.0459093679384317,-7.998198972449215,5.606380338290941,0.8398328195615683,-0.0490570068359375,-0.1701202392578125,0.1376190185546875,-0.1270479223729207,-0.1829588827088491,0.05730198668319078,0.18692915876333752,1452843115723275875,0.020141602
0.15454062327187224,0.09450998717974812,0.13531147872574534,-7.959563816631247,5.630007835085877,0.8736606892430047,-0.0624847412109375,-0.1237030029296875,0.1319732666015625,-0.17802839189287245,0.04968909721595087,-0.027917597711353232,0.22610647534496378,1452843115743417477,0.020141602
0.42033660017999797,0.26224129052504885,0.08049039391809631,-7.854479666586248,5.695568157717139,0.8937832877225287,-0.0601959228515625,-0.028564453125,0.12249755859375,-0.1700715410098165,0.13671751868428272,-0.05922940021768085,0.5019283369368708,1452843115763620113,0.020202636
0.4348532645189982,0.009338332186032083,-0.059894839298668456,-7.654727704388637,5.771408127774905,0.866672793400231,-0.043701171875,-0.0884246826171875,0.1221923828125,-0.462980793693782,0.07639246594743487,-0.1781714187906399,0.3691654879163841,1452843115803842281,0.020111084
0.14200726116715945,-0.13801273268867398,0.33302895277981515,-7.619225889096847,5.7369049446027365,0.9499300315951849,-0.1240234375,0.1497955322265625,0.0912017822265625,-0.22443554432407894,-0.046583421125657845,-0.28938184940570283,0.38745562326286287,1452843115824014400,0.020172119
-0.05771987466002226,0.019765595099061173,0.1879319512863522,-7.633655857761853,5.741846343377501,0.9969130194167728,-0.0968475341796875,0.1728668212890625,0.0530242919921875,0.0038731146405275862,0.3517168137620573,-0.16248732252962417,0.1975871478479422,1452843115844186519,0.020172119
-0.45577128618866425,-0.03578019491785067,0.042747151948265394,-7.765603225530086,5.797392133394413,0.9578479408251721,-0.1286163330078125,-0.076507568359375,0.034088134765625,0.008640571368157813,0.18167453466985442,0.07720349342621936,0.45916773260118876,1452843115884439205,0.020141602
-0.3502615602009307,-0.23345814030928036,0.3328305340586124,-7.853168615580319,5.739027598317093,1.041055574339825,-0.1654205322265625,0.0364990234375,0.0597381591796875,0.30067878549025995,0.021590099415150384,0.3463540855938781,0.5366209353284672,1452843115904550289,0.020111084
-0.06965016612949526,0.03529159322132536,0.11790016943438997,-7.870581157112692,5.747850496622425,1.0705306166984225,-0.1359405517578125,0.1259765625,0.0672149658203125,0.3938610414859162,0.3171168105113753,0.17964525100829767,0.14141107504938796,1452843115924661373,0.020111084
0.2792774256901538,0.07896569645205975,0.08763068242251193,-7.800761800690154,5.76759192073544,1.0924382873040506,-0.0501251220703125,0.0259552001953125,0.075469970703125,0.01215583115867162,0.10882905296578538,0.08947385204894497,0.30316760746839916,1452843115944894527,0.020233154
0.11813629602087339,-0.05168339986960291,0.09306597171925968,-7.771227726684936,5.75467107076804,1.1157047802338653,0.01141357421875,0.0955963134765625,0.0559234619140625,-0.2296006002020014,0.10680180156679212,-0.16669596395937727,0.26398003909349727,1452843115985116695,0.020111084
0.06087334273460954,-0.0824743485727959,0.07564132346282615,-7.745062185508047,5.702896711854046,1.1917536960684239,0.046234130859375,0.1192626953125,0.0539398193359375,0.0727251573549889,0.24055153780778699,-0.08081745961792042,0.1273938453905846,1452843116005288814,0.020172119
-0.0709424390935629,0.03548536489176346,-0.07730432404223908,-7.762797795281437,5.7117680530769865,1.172427615057864,0.07861328125,0.1071929931640625,0.042327880859375,0.029631739270442988,0.08734436391972397,-0.0878755526011231,0.11076100081559838,1452843116025399898,0.020111084
-0.2501011192436007,0.04752891691341077,0.008017380609958824,-7.825323075092337,5.723650282305339,1.1744319602103537,0.1030426025390625,0.07879638671875,0.038818359375,0.013030370327551761,-0.08624489115152358,0.06826439500203335,0.25470344752615465,1452843116045541500,0.020141602
-0.20198519226988054,0.09065985228072915,0.05236117011296715,-7.875819373159807,5.746315245375521,1.1875222527385954,0.1007537841796875,-0.0036773681640625,0.0539398193359375,0.10918224272177122,-0.020268607720090107,0.22922101268436854,0.2275058655232065,1452843116065652584,0.020111084
0.2480554008715954,0.15832992264716683,-0.16768025737770098,-7.736197616595714,5.880839388876271,1.1563124595261385,0.2129974365234375,-0.100494384765625,0.0178985595703125,0.04618672986840746,0.02511216252173487,0.22134832821412023,0.38672060606947745,1452843116105996822,0.020172119
0.46848690187032105,-0.10016711656976618,-0.01641959652716074,-7.6190758911281335,5.855797609733829,1.1522075603943482,0.3273773193359375,-0.1991424560546875,-0.0079193115234375,-0.31479796002254934,-0.14673581386093906,-0.17006958807276062,0.47935689378172885,1452843116126138424,0.020141602
0.3250092480587572,-0.10980898622456348,0.1572378579345215,-7.537823579113445,5.8283453631776885,1.1915170248779785,0.4020538330078125,-0.260833740234375,-0.0236358642578125,-0.20575386249628397,0.036974421125033186,-0.4313713820387503,0.37737616345924907,1452843116146280025,0.020141601
0.1317603281345061,0.027008768051599574,0.1458952668163671,-7.504883497079819,5.835097555190588,1.2279908415820704,0.38037109375,-0.2703094482421875,0.0127105712890625,-0.11028058137548717,0.19719515306027807,-0.30226646914492994,0.23654266889619843,1452843116186593746,0.020141602
-0.6832954603064163,-0.18658401735322627,0.318487716856225,-7.723534373677959,5.805816195087601,1.3377470243547125,0.237274169921875,-0.1156005859375,0.013153076171875,0.06301805856778844,0.0937141421599311,0.20784324468615148,0.7766213410635309,1452843116206704830,0.020111084
-0.6825494541826327,-0.5503048115388314,0.4605763062974799,-7.894171737223617,5.668239992202894,1.4528911009290826,0.157257080078125,0.040313720703125,0.0267486572265625,0.5633922731198314,0.24775604289234465,0.4736526722623219,0.9903735037501905,1452843116226785396,0.020080566
-0.2828193485023558,-0.6058322281373147,0.41344395519423394,-7.964876574349207,5.516781935168565,1.556252089727641,-0.0230865478515625,0.043670654296875,0.044921875,0.8585555329321009,0.3928387063522464,0.2989981760448067,0.7861013780828603,1452843116247018551,0.020233155
-0.249229111614385,-0.15348902469735215,0.16899979306163715,-8.015533702895992,5.525717855500069,1.5911459907460026,-0.0878448486328125,-0.186309814453125,0.0096435546875,0.6785794918696215,0.39423059072715777,-0.0454700431265785,0.19709494059238328,1452843116287240719,0.020111084
0.3971559662230426,0.1619086257561948,-0.08767509337805213,-7.91624471134023,5.566195011939118,1.5692272174014896,0.079071044921875,-0.266326904296875,0.0169830322265625,-0.18411015822055365,-0.030527812261089957,0.06338702442837212,0.43776042146323396,1452843116307412838,0.020172119
0.5129762378221834,0.015635299042456197,-0.0184555043899417,-7.788000651884683,5.570103836699731,1.5646133413040042,0.077392578125,-0.381927490234375,0.0406494140625,-0.36339463374111736,-0.025013453387717918,-0.24280205296570048,0.5135461895376455,1452843116327523922,0.020111084
0.3462574551014965,-0.12436920217228487,0.06659545976929682,-7.701436288109309,5.53901153615666,1.5812622062463282,0.1007537841796875,-0.3541412353515625,-0.0160064697265625,-0.3054956718591342,0.07579116107507083,-0.4057804698789779,0.3738942081982811,1452843116347696041,0.020172119
0.2569009836124465,-0.08035473673782789,0.12218505922168754,-7.6372110422061965,5.518922851972203,1.61180847105175,0.1288604736328125,-0.2754974365234375,-0.0601348876953125,-0.08795888197506135,0.13358291518206972,-0.33795816955599034,0.29560816598033185,1452843116367807125,0.020111084
0.05430008376495721,-0.1848770511090123,0.12742334034610003,-7.623636021264957,5.47270358919495,1.762947802332495,0.1372528076171875,-0.1194305419921875,0.001251220703125,-0.06584651934923565,0.1722579629046784,-0.23103167520639195,0.8274561289629738,1452843116408090328,0.020172119
-0.10364882529667696,-0.486624535366019,0.5712213479777539,-7.641559914937698,5.1822269523582065,1.9057531393269336,-0.0606536865234375,-0.0965118408203125,0.010101318359375,0.6079653503061738,0.4639969826985958,-0.31586134034683067,0.7575225051383604,1452843116428262447,0.020172119
-0.05612462664359086,-0.2418997259490645,0.23778762525720332,-7.655591071598597,5.1217520208709395,1.9652000456412342,-0.105712890625,-0.0200042724609375,-0.033721923828125,0.5572165373310938,0.508650258120559,-0.06800765323570747,0.34381449337626113,1452843116448343014,0.020080567
-0.36744608803362233,-0.11025562060300143,0.057197873643262565,-7.747452593607003,5.094188115720189,1.97949951405205,-0.041412353515625,0.0565032958984375,-0.0147857666015625,0.27921822259817464,0.19729952585316068,-0.036310864678631184,0.3878717909761886,1452843116468484615,0.020141601
-0.12549983917689822,-0.19922744570115114,-0.02986425967913986,-7.778827553401227,5.044381254294901,1.9720334491322649,0.0137176513671875,0.043060302734375,0.039581298828125,0.2874829171490937,-0.06172859530723767,0.2529578638620238,0.2373471271370596,1452843116488656734,0.020172119
0.2690459294397316,-0.26945275734217145,0.11298603366293802,-7.711566071041294,4.977018064959359,2.0002799575479995,0.040435791015625,-0.02734375,-0.00439453125,0.22181860961482472,-0.08393266973940847,-0.009245080307780623,0.49133325578693826,1452843116528909420,0.020111084
-0.23228814422107114,-0.03385601469898969,0.1287759052942805,-7.692379214177366,4.911312679738052,2.108910251932282,0.007598876953125,-0.0476531982421875,-0.119232177734375,0.11867025030433209,0.3656453733113013,-0.30598892415252343,0.2677447393719041,1452843116549051021,0.020141601
-0.24708539818935638,0.4667994655845584,0.09823556798542432,-7.754150563724706,5.028012546134192,2.133469143928638,0.0289764404296875,-0.0073394775390625,-0.08197021484375,0.17026713203887509,0.043497046286851054,0.20200091001923612,0.5372179835837972,1452843116569253658,0.020202637
-0.06654038886398528,0.4969014865301471,0.3284053489195893,-7.770785660940702,5.152237917766728,2.2155704811585357,0.1033477783203125,0.0610809326171875,-0.046844482421875,-0.25060599746869444,0.05858258036137355,0.47155899615418156,0.5993236052960349,1452843116589395260,0.020141602
-0.2542332876536886,0.06922529078661821,0.6685470330419214,-7.834343982854124,5.169544240463382,2.382707239419016,0.1829071044921875,0.1070404052734375,-0.0641021728515625,-0.29798689214525254,0.3357999586437874,0.3970277043324224,0.7185971338829921,1452843116609475826,0.020080566
