LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
0.1814642580917214,-0.19348177405015665,-0.062215375198539924,6.900093969447341,6.975937218386094,-0.22636295374741805,0.013458251953125,-0.0076751708984375,-0.0204925537109375,0.06467982174071499,-0.2644637274397246,-0.010520775751282695,0.08856160683623687,1452842891365054561,0.020141602
-0.07796687872754848,0.06721414507664925,0.012633331747934462,6.8807622888837985,6.982041226017101,-0.22320462081043446,-0.0175323486328125,0.059356689453125,-0.0143890380859375,0.07738777030207056,-0.0325808908418834,-0.028156287921121854,0.1037119884485611,1452842891385226680,0.020172119
0.002714387642960503,0.059508620748818686,0.050304419304597586,6.8814408857945395,6.996918381204306,-0.2106285159842851,-0.03814697265625,0.054779052734375,-0.0104217529296875,-0.00834702797360114,0.10312875936498042,-0.007138946882412724,0.07796908647198426,1452842891405337764,0.020111084
0.13425158823936822,-0.05384574011969523,0.03737488309992806,6.915003782854382,6.983456946174383,-0.20128479520930306,-0.0225677490234375,0.015533447265625,0.008209228515625,-0.0499896582806561,0.04135698320377173,0.043241315716012196,0.14570829216273223,1452842891445620967,0.020111084
0.04075011803569595,-0.027764496332856048,-0.04614355137854603,6.942709354620554,6.948998627192231,-0.22903345057457897,0.0108642578125,0.013092041015625,0.00531005859375,0.06122523485273989,-0.12942361813958403,-0.027053720513408725,0.06753270844831301,1452842891465823604,0.020202637
-0.039189456352692886,0.09934602012121552,0.06932295186591317,6.93291199053238,6.9738351322225345,-0.21170271260810067,-0.003936767578125,0.024688720703125,0.006378173828125,0.04427475341645088,-0.049956876768665934,0.010233400010737543,0.12732288426888658,1452842891485904170,0.020080566
0.04425878648034498,-0.004751699528027231,0.11384459196148056,6.9439766871524675,6.972647207340527,-0.18324156461773056,-0.0120391845703125,0.0324859619140625,0.006683349609375,-0.06708490524471127,0.10001563691661904,0.041323198937186535,0.12223751448713861,1452842891506076289,0.020172119
0.10911308387177598,-0.1320484299349216,-0.06876319361831557,6.9712549581204115,6.939635099856797,-0.20043236302230943,-0.00469970703125,-0.0081329345703125,0.00958251953125,-0.11541389394705612,-0.03096937050434817,0.02573990598640611,0.18458285325803445,1452842891546359492,0.020172119
0.12285971742793667,-0.0022038662521000063,-0.04362026032197197,7.004169701517376,6.9258336269942875,-0.25069126311552803,4.8828125E-4,-0.0154571533203125,0.01141357421875,0.15726031898477336,-0.046822444435101085,-0.027259422360149447,0.13039207914396558,1452842891566501094,0.020141602
6.559380048489771E-4,0.045136321060819995,0.18044803002367243,7.0043336860185885,6.9371177072594925,-0.20557925560960993,-0.0210418701171875,-0.0392913818359375,-0.001708984375,0.04038074863463366,-0.08843544349114985,0.08689454531802653,0.18600862687788383,1452842891586612178,0.020111084
-0.056909331627370996,6.964591924063512E-4,0.22380178339393797,6.990106353111746,6.937291822057594,-0.14962880976112547,-0.00164794921875,-0.061431884765625,-0.0102691650390625,-0.18116956751429888,0.031094840964410418,0.028458819943079302,0.23092508597375877,1452842891606753780,0.020141602
0.0856004643856032,-0.04729439514607492,-0.017162186566099635,7.011506469208147,6.925468223271075,-0.15391935640265036,0.0174407958984375,-0.024017333984375,0.002105712890625,-0.2235959485073664,0.0381644069685291,-0.04329801052696312,0.20358362230808139,1452842891647036983,0.020141602
0.04636876986303662,-0.04558091289348809,0.09985116153519624,7.066302128574463,6.897433329885676,-0.15009835391800874,-0.0164642333984375,0.04791259765625,0.00286865234375,0.08835976495397392,-0.16581512264621315,0.07838489500690612,0.11915509598310454,1452842891667148067,0.020111084
