LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,ResultantAcc,Timestamp,dt
0.12986215250280475,0.8117375127226776,-0.1497006102060343,-3.5456183780887423,3.3158869989960724,8.788982836768534,0.486541748046875,1.3132476806640625,0.016510009765625,0.8355789854405865,1452576405093894657,0.020172119
0.2761797610647436,0.361291865646892,-0.0862521873835771,-3.476573437822556,3.4062099654077955,8.76741978992264,0.64215087890625,1.0079803466796875,0.020477294921875,0.46286770510896785,1452576405114036259,0.020141602
-0.4241611716169551,0.7398391565800133,-1.0739944256881113,-3.582613730726795,3.591169754552799,8.498921183500611,1.0063629150390625,1.0881500244140625,0.2151947021484375,1.3714002710826732,1452576405134147343,0.020111084
-1.0763284490123142,1.702137438545261,-2.012540267112989,-3.8516958429798733,4.016704114189114,7.995786116722364,0.869842529296875,1.64111328125,0.32086181640625,2.847116632068644,1452576405154288944,0.020141601
-1.5827302396786012,1.7885898336487092,-1.7277568230653912,-4.247378402899524,4.463851572601291,7.563846910956016,0.602294921875,2.4242095947265625,0.242828369140625,2.947750370074375,1452576405174400028,0.020111084
-0.9857520628366307,0.42014188645021733,0.401888779828937,-4.493816418608682,4.568887044213845,7.38984151519935,1.9976043701171875,1.4346466064453125,-0.184295654296875,2.424224053141842,1452576405214683231,0.020080566
-1.741726046777944,1.6467814323281402,-2.502583661378231,-5.441532009862681,5.152428162398422,6.764195599854793,2.4427490234375,2.9174652099609375,0.1412811279296875,3.4653172567721295,1452576405234794315,0.020111084
-2.761117653828606,0.8752254388312624,-2.800309116602585,-6.1318114233198315,5.371234522106238,6.064118320704147,2.05029296875,3.5704498291015625,0.056671142578125,4.0288362358861045,1452576405255088505,0.02029419
-1.5781446113441344,-0.47038849659123994,0.48948903484293194,-6.526347576155866,5.253637397958427,6.186490579414881,2.2636260986328125,2.6138763427734375,-0.7667388916015625,1.7179654441435548,1452576405275108036,0.020019531
-2.8637852203253074,-1.8732590394604918,-1.361875569000654,-7.242293881237193,4.785322638093304,5.846021687164717,2.7197723388671875,1.422882080078125,-1.0368804931640625,3.6830789134248767,1452576405295280155,0.020172119
-3.3017581567289973,-0.8860461964121438,-1.7374740880130233,-8.06773342041944,4.563811088990269,5.411653165161461,3.2872467041015625,2.972900390625,-0.252410888671875,3.8347752208205867,1452576405315482792,0.020202637
-1.9905642402269486,0.09323823818278498,-1.6780774149416686,-8.565374480476176,4.587120648535965,4.992133811426044,2.25323486328125,4.2970428466796875,0.5146484375,2.6051839040779887,1452576405335593876,0.020111084
-1.5943678960878085,-0.008673569610022192,-2.2871518733595853,-8.963966454498129,4.58495225613346,4.420345843086148,1.9000244140625,3.818756103515625,0.3393402099609375,2.7880365691105102,1452576405355674442,0.020080566
-1.8105284965577475,-0.33141395334426793,-1.1080418111876682,-9.416598578637565,4.502098767797393,4.143335390289231,3.5262298583984375,2.02044677734375,-0.97137451171875,2.733607236640919,1452576405396049198,0.020141601
-1.6991264213907087,-2.1273173324840817,-0.29930545056635793,-10.268570722163979,3.4469584457653317,3.965107452519483,2.819183349609375,2.3153228759765625,-1.2943572998046875,2.738994958318455,1452576405416129765,0.020080567
-1.5028802386750684,-1.3046492761435156,-1.1515903565468362,-10.644290781832744,3.120796126729453,3.6772098633827737,2.512542724609375,2.5810394287109375,-1.21112060546875,2.2993301404612385,1452576405436240849,0.020111084
-0.21071483547130576,-1.5069640498210624,-0.8590530469562188,-10.69696949070057,2.7440551142741874,3.4624466016437188,1.816650390625,2.136505126953125,-1.5718231201171875,1.7473733221110939,1452576405456382450,0.020141601
1.3092357488104547,-1.9301195797005999,0.7714245546225253,-10.369660553497955,2.2615252193490374,3.6553027402993497,1.4183807373046875,0.7865447998046875,-2.2982635498046875,2.4565332648636073,1452576405476524052,0.020141602
0.853089282642113,-2.22556539032298,0.6219247999480202,-10.156388232837426,1.7051338717682927,3.810783940286355,0.949249267578125,0.4334869384765625,-2.403167724609375,2.463268781021003,1452576405496696171,0.020172119
1.0653327542386908,0.39222835180411586,0.2821833946459158,-9.890055044277753,1.8031909597193216,3.881329788947834,0.3123016357421875,0.6400909423828125,-1.827301025390625,1.169788196823109,1452576405516837772,0.020141601
1.262874113547202,1.7542611970682929,-2.8925760381895174,-9.574336515890952,2.2417562589863946,3.158185779400455,-1.1353912353515625,0.999725341796875,-1.35772705078125,3.6109942551761662,1452576405536979374,0.020141602
1.5750826943889589,-0.3376561346575424,-1.2264317699100413,-8.799020682670209,2.4182225409075424,2.078284186902229,-1.9462738037109375,-0.220428466796875,-1.1112518310546875,2.0246066397402065,1452576405577232060,0.020111084
