"","x"
"1",-2.21330237330393
"2",-2.50123145439599
"3",-3.12720879642928
"4",-3.80580886803804
"5",-2.76666675415466
"6",-0.855372096754738
"7",0.9265678503048
"8",2.45280449520619
"9",2.61737462544637
"10",2.40613934105321
"11",0.852725893085551
"12",-0.354195063232137
"13",-0.669808302528475
"14",-0.0908107463961738
"15",0.156117454146158
"16",0.409693207267396
"17",0.776395324080185
"18",0.993806089777404
"19",0.973739842207908
"20",0.855635682599547
"21",0.850707343132964
"22",1.16569022081629
"23",1.35871502839425
"24",1.01323859001224
"25",-0.233043215255827
"26",-1.74855903924177
"27",-3.27790434526914
"28",-4.4263451751573
"29",-3.48958202210972
"30",-2.13598278690631
"31",-0.336378051023832
"32",-0.164958185391152
"33",-0.000414471194779331
"34",-0.20225321414407
"35",-0.385409822505597
"36",-0.297032579253783
"37",0.242596122541651
"38",0.814904244594893
"39",1.15304449087665
"40",1.45515203947963
"41",1.77376692535543
"42",1.9167758953394
"43",1.31237324399941
"44",0.590299311843083
"45",-0.0211295528973087
"46",0.0439963993163118
"47",0.239957457397937
"48",0.450375155016704
"49",0.626280327779787
"50",0.379088032599307
"51",-0.246403252470043
"52",-0.997319244985607
"53",-1.61881391655382
"54",-2.27100929460448
"55",-2.99706785192613
"56",-3.28286205641332
"57",-3.06995911767737
"58",-1.63797612530862
"59",-0.168868612179856
"60",1.14204385565528
"61",1.45855902748122
"62",2.54947898904032
"63",2.68536830502073
"64",2.61212102834013
"65",1.18476885682335
"66",0.173908829416293
"67",-0.642232331776463
"68",-0.225217671940235
"69",0.331168086014053
"70",0.943409462379963
"71",1.04033184606199
"72",0.892277620671391
"73",0.840909966270552
"74",0.762855393628836
"75",0.78555194886696
"76",0.76363913368407
"77",0.402755781365542
"78",-0.449887255941587
"79",-1.52609161998664
"80",-2.3787670837212
"81",-3.18883824928926
"82",-3.88948096563171
"83",-4.47512766924079
"84",-2.89347332390022
"85",-1.07743355916297
"86",1.09477318374315
"87",1.33161468280174
"88",1.36754036232379
"89",1.17938619448512
"90",0.6623655057459
"91",0.311003402401041
"92",0.270065736830332
"93",0.595657171618449
"94",0.868831859200823
"95",1.14892348307578
"96",1.26736278384631
"97",0.854243082746855
"98",0.30934340862491
"99",-0.151604608799107
"100",-0.124883332014337
"101",0.126887467060203
"102",0.492869049750327
"103",0.133839413206141
"104",-0.591799278119605
"105",-1.39459003408955
"106",-1.67740212741971
"107",-1.94894970749018
"108",-3.05162182879428
"109",-3.57165530221385
"110",-3.34333461501233
"111",-1.85258245575431
"112",-0.396978718638208
"113",0.49995245835327
"114",1.17843727400321
"115",1.50998331722688
"116",1.89799778373272
"117",2.10128586982617
"118",1.83447049948618
"119",1.40133804578656
"120",0.605940922992191
"121",-0.504406757718048
"122",-0.829890487424121
"123",-0.419107084840568
"124",0.679782883634916
"125",0.877605107168757
"126",0.51367057226871
"127",0.110314527706665
"128",-0.0613166762954155
"129",0.1097120912451
"130",0.77216221368215
"131",0.819403697416682
"132",0.336711403509796
"133",-1.3025082582189
"134",-3.82469360935363
"135",-7.11302406162256
"136",-6.70744406454477
"137",-2.53379501836492
"138",0.758017952799876
"139",1.69734238086356
"140",1.61434087420318
"141",1.33638790754894
"142",1.06733196821648
"143",0.769913985463927
"144",0.485729776507648
"145",0.325582493827262
"146",0.350860589769923
"147",0.454190931133499
"148",0.60104263605281
"149",0.808162207435292
"150",0.67650858102993
"151",0.206604001739236
"152",-0.125719855050942
"153",-0.0436508394954681
"154",0.401312753401799
"155",0.773777952348196
"156",1.08674912833966
"157",1.21407811222488
"158",0.492260798642448
"159",-0.637240377207633
"160",-1.6686436539633
"161",-1.95146692669624
"162",-2.43333163558692
"163",-3.07195116180203
