"","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D"
"rotatedAcc",0.129027859904032,-0.144281327734306,-1.53460321187022,-0.209112225363575,-0.46683805689628,0.816137503279265,0.192490008675544,-1.08230743450105,0.89983070525982,-0.944096668452475,0.427981380219152,-3.98075548474728,-0.124172545566099,-0.21915375539984,0.656669812114314,-0.183672945109101,0.0322900135206016,0.741690852311071
"rotatedAcc",0.79642256960903,-0.148702151036837,-1.33840874710608,-0.231968804256518,-0.381269188362508,1.0719797024337,0.149815237476891,-0.664804587362302,0.451569604454679,-1.47202321725338,0.499317589182023,-4.7515238046731,0.0858681690316778,-0.217558384860357,0.484668760531449,-0.0974133620301704,0.0354494558259732,0.620902169949837
"rotatedAcc",1.03522239057814,-0.0965728805690269,-0.679318871108935,-0.0370454218248077,0.237884699941381,0.535675321402393,0.0348544087914854,-0.291405451498943,0.296638757100153,-0.112129204839656,0.380704886840538,-3.33041135417566,-0.271042962163796,0.12713182781764,-0.106621201150173,-0.226306760647432,0.0323072824730463,0.820995566093556
"rotatedAcc",0.985940142999522,-0.0723135065552868,-0.431405135681525,0.282431139510646,0.640597600105078,-1.08999865286255,-0.158291744241462,0.279030651703466,0.11607845191274,1.21919491786711,0.182465459531862,-1.22778026832457,-0.754281496666278,0.43392471430603,-0.500516709978068,-0.19265996517852,0.0171327245774933,0.570148651151831
"rotatedAcc",0.676556373701506,-0.062120444090044,-0.433067097095774,0.516724226492494,0.788820717580043,-2.4616777401566,-0.393682721352651,0.657024758939805,0.340456688149261,1.76681702860831,0.141729810705598,-0.716396901028943,-0.420708580997511,0.191752009533846,-0.151303862599138,-0.205421713627308,-0.00575499458775366,0.309617148715586
"rotatedAcc",0.135273295225967,-0.0735998423959752,-0.757359950811551,0.76962088841764,0.98658044918015,-3.89619917614972,-0.51893645235573,0.729312481673745,0.640373639744424,1.22296441327998,0.29792681604234,-2.22690399588725,-0.126326661718444,0.0483954539687439,-0.0220787835329117,-0.0304657266484238,0.0150150710789367,0.242965281542816
"rotatedAcc",-0.239719705548259,-0.0946972611808815,-1.12614369788542,0.771852805596884,1.80146339950019,-2.91689517595536,-0.479732734313071,0.42667871978601,0.938812901010804,0.818293852682773,0.266594409005525,-2.07260373024922,-0.125887631658247,0.10710819350659,-0.171756800089729,0.0186577177677784,0.0199076357200509,0.212588969167661
"rotatedAcc",-0.3968782265042,-0.0979265783067264,-1.21916376397452,0.541415013771676,1.92732200659736,-1.23640424645293,-0.250173551116363,-0.13244237876375,0.986886348288844,0.929550903335214,0.207259255738186,-1.52639569350421,-0.701728185456352,0.749732117104894,-1.34574546031631,0.0446539377356005,0.0227641868312544,0.19983413720159
"rotatedAcc",-0.415216792336073,-0.0633221728783709,-0.846482983790387,0.0575819259060967,1.02672374226023,0.870966610712081,-0.0140657117808603,-0.544722150963464,0.80824864142067,-0.0638948973778978,0.0866989224796586,-0.769545798966261,0.11918647797254,0.805806299667778,-2.14474514876203,0.0797130633721765,0.0179456899869526,0.0749625261992675
"rotatedAcc",-0.309424950722076,-0.0402006011355474,-0.554194541999703,-0.239687614166839,-0.0468787560137132,1.53105710572703,0.149058810570062,-0.641657154041843,0.421561271094294,-0.654386259395415,-0.0360588754830625,0.122968569304704,1.085604604021,0.377871723451797,-1.82908276006939,0.0574376371521088,0.00877765981658503,0.00244274400698299
"rotatedAcc",0.0288256541318124,-0.0360663674644343,-0.384865242585128,-0.391633401035288,-0.893904152219162,1.50459302655311,0.115821766174882,-0.305929835241032,0.057643833718344,-0.875953069073169,-0.1033785495282,0.642014403078522,1.7470223945973,-0.453075538074473,-0.244547640008821,0.0225455612840402,-0.00482069729235273,-0.101684937334027
"rotatedAcc",0.2606685077277,-0.0426129527283059,-0.371649426693196,-0.449787076588589,-1.41642152935588,1.25250728956235,0.0379892643847747,-0.294169472743562,0.290470168495527,-0.701398743186096,-0.0614891090962812,0.329657770483742,0.847885285953595,-0.507582860680083,0.613011749438585,-0.0879913518818383,-0.030585689717002,-0.216561319136496
"rotatedAcc",0.42865897417424,-0.0369168014672076,-0.247611972672681,-0.455642557304031,-1.65703561186222,0.997777208404409,-0.0011539223216222,-0.518929072908787,0.730753226880415,-0.349446049116769,0.0215727135731132,-0.288020627201902,0.664734445702999,-0.412632673062493,0.51796327423184,-0.100914176835896,-0.0381336000365695,-0.286313502655984
"rotatedAcc",0.32532843371998,-0.0436634963806185,-0.35946352020237,-0.408522391268666,-1.51866395188595,0.854346757427402,0.167787568925293,-0.673109931434054,0.405639240243312,0.0584829078449583,0.0570769229147429,-0.477517153370688,0.633590383694153,-0.278026726440349,0.200515431900815,-0.127115562876957,-0.038873083086634,-0.246889589966096
"rotatedAcc",0.243341657741433,-0.0194450628571273,-0.123988019416447,-0.163751237726054,-0.634051199999512,0.311574392435512,0.13619037051754,0.335844864491367,-0.90677108753176,0.596426829334158,0.0609815521779258,-0.355643269521596,-0.224020191364888,-0.442752450413755,1.30519505564517,-0.142707448364914,-0.0336787969319274,-0.153465462008071
"rotatedAcc",0.14453775355867,0.0321741516939179,0.405745283340527,0.0786978606918776,0.406592698534276,-0.0254655249646696,-0.172363135399475,1.91729066653884,-2.13417045714121,0.74355958511139,-0.0261754650173562,0.441962687930809,-1.31693919256614,-0.670254212872037,2.75768296272396,-0.141961212820244,-0.031159153043042,-0.123562388735208
"rotatedAcc",0.0775049596225338,0.157205841119771,1.75202211016079,0.181990081787655,0.925639908851945,-0.0767153192826014,-0.623765168327375,2.78601876122411,-1.90544607188515,0.632452300182128,-0.0345286081815271,0.482165889321656,-1.26969250755002,-0.811218518989069,3.07842706406652,-0.085621875032875,-0.0183185975732637,-0.0686315916422841
"rotatedAcc",-0.252113733579333,0.161847180580363,1.68207285831911,0.0319460005255315,0.706380927318311,0.650045167198829,-0.714573782304151,2.5216504935748,-1.24418009590397,0.365869820090513,0.00166666994111814,0.0914568625114745,-0.271679256286393,-0.72191069318229,2.05329888607709,0.0239854426956448,0.00285240045021082,-0.00907616591395584
"rotatedAcc",-0.6650040703124,0.144558071414569,1.34115049387352,-0.110923807312357,0.347892580586767,1.15941773914775,0.0119161245558771,0.533388469233342,-0.785484042235515,0.401614699484805,0.103289822265113,-0.778535002260263,0.806471908469991,-0.492362152712176,0.60741331280207,0.169210365890438,0.0264869380083414,0.0149955498236857
"rotatedAcc",-0.306148345006292,0.0524139607661048,0.462435198424087,-0.109975416498665,0.320081302980011,1.11920582257084,0.512985279305938,-0.470173593450396,-0.984383883629263,0.343065149054775,0.119514718218137,-0.936033661236552,1.35507696073962,-0.831057965912302,1.03018360939885,0.329002332051354,0.054271035206922,0.0635705777697963
"rotatedAcc",0.489192497771676,0.0317330947765988,0.527258708001216,0.124325924139213,0.731748975828209,0.068853771003417,0.602149577718117,-0.606454716778149,-1.07904424617348,0.42958552626466,0.0881172117571459,-0.639002540789263,1.16469290566505,-1.00618395696557,1.62781657678281,0.57858337550397,0.0847126542912247,-0.0214232105200209
"rotatedAcc",1.11131843861562,0.0188078289857202,0.613614869315999,0.0314754388851537,0.370830131137233,0.243817562478817,0.308449527763787,0.172314447124085,-1.22941240447637,0.405038590330141,0.0721934557552286,-0.508163460113984,0.814964904017812,-1.03371648629095,1.97747544260766,0.775789221744811,0.128244395444802,0.153289832010475
"rotatedAcc",0.540862600769533,0.0361087891509503,0.594176012016836,-0.275998168959991,-0.507653459951033,1.20955320677357,-0.015046731433164,0.528598258077117,-0.692408521658215,0.0744649276679042,0.103077849710647,-0.8713867047833,0.167875125380284,-0.343889404227844,0.740401837816813,1.08424632030754,0.170536299040659,0.106224371251534
"rotatedAcc",-0.241362070316173,0.0633608857173987,0.606207992468215,-0.601296500419651,-1.410762720766,2.26335968727646,-0.248482580469681,0.586221578001381,-0.0254300892136374,-0.38785039995148,0.130157494584198,-1.23978069537521,-0.226556984838066,0.0400818038127649,0.0792074676257266,0.964178579144185,0.158242500730611,0.176305865475122
"rotatedAcc",-1.00959764357816,0.0828641284762788,0.538409684023779,-0.388137435194292,-1.18243424378612,1.12944354061525,-0.375287698794601,0.495759254524674,0.50748064852302,-1.02259446785438,0.141451222816428,-1.52133156388677,0.339848983740867,-0.414189955297322,0.781694532172742,0.723927656916559,0.0924050998858492,-0.195532210735934
"rotatedAcc",-1.41460143726146,0.0749425518271559,0.303084376337435,0.28455803341169,0.371478454915703,-1.43239640303454,-0.179576906744668,-0.138428672018984,0.769147129691672,-1.59123723637651,0.131705204010262,-1.60148811778353,0.782883163415216,-1.07615676687512,2.11106766424529,0.218650239629434,0.0112408528563426,-0.266037393358919
"rotatedAcc",-1.10227610513972,0.0528138873482204,0.174962442439387,0.747400999631713,1.51563104906184,-3.10356290298073,0.187775437584956,-1.00815077005147,0.811032991863498,-1.8014969479198,0.0792860561180661,-1.20824941090733,0.634203304019886,-0.41195277746597,0.540646023905755,0.10994140165357,-0.0130918450336136,-0.36651967910937
"rotatedAcc",-0.388316866526378,0.00389021707694982,-0.099703116228613,0.850155380919626,1.7476592316356,-3.50138953878069,0.515728974461475,-1.70348762691584,0.734789922969543,-1.33849597541303,-0.00217346877237007,-0.368576781794272,-0.191352505599289,1.05543182351249,-2.53133048915301,0.0171825164311077,-0.0106068557129213,-0.163584946114903
"rotatedAcc",0.632905337622213,-0.0415811586283251,-0.223876130846858,0.466048897005521,0.441191103913519,-2.54996797437576,0.507720780616046,-1.66301948596189,0.703741990529473,-0.616823538500387,-0.0579699721465386,0.323651172939902,-1.13966794423604,2.12169282248154,-4.48495412330663,-0.0116458620358872,-0.0119320867564513,-0.126561147783531
"rotatedAcc",1.12653134491202,-0.0963518169509064,-0.643421590739065,0.246114237585662,-0.194605632545819,-1.86823397702243,0.355248583054536,-1.26111044228636,0.629018484086848,-0.59105330530815,-0.151633724333312,1.14249712416833,-1.04100600475664,1.26581486958645,-2.38704561057949,-0.149334921971783,-0.0252031441654131,-0.0359252411716668
"rotatedAcc",1.35278950856486,-0.139510406028729,-1.03366809692042,0.178580283984681,-0.0434054508226407,-1.23628037886014,0.243799182854507,-0.804831937975713,0.346720279394935,-0.839111248388537,-0.301183499574586,2.36621569394387,-0.986033713540977,0.879382268639097,-1.44816721074005,-0.27356930335077,-0.0436124137162981,-0.0340524222373504
"rotatedAcc",1.40902013049171,-0.162504522339445,-1.26516226390527,0.264625833957743,0.561610364394622,-1.06837334024988,0.215095997331023,-0.390618621152753,-0.141684008594112,-0.0192098924522233,-0.36787446771555,3.181250550675,-1.58363778342606,0.653579821718364,-0.396043077364278,-0.33012559304481,-0.053901000481963,-0.0568919404480914
"rotatedAcc",1.34177066481433,-0.151167556307386,-1.1655168745523,0.235708021597206,0.912359341059514,-0.448868536287007,0.236031313817573,-0.41168591780895,-0.179224622694418,0.925710815980239,-0.212166609150125,2.10588109187125,-1.57236784757364,1.14305216442161,-1.64995316643638,-0.296725870086892,-0.0542122072675937,-0.122716369825253
"rotatedAcc",0.789993333174928,-0.082724071291209,-0.617380240410296,0.206346812510778,1.07962297258942,-0.0502633983757091,0.217244071978028,-0.741954541887238,0.343682554252817,1.15915515528094,-0.0787770016061539,1.01792461710711,-0.800831526278993,0.64216411758687,-0.992921881307837,-0.265831171816529,-0.0529950323942886,-0.16491518836369
"rotatedAcc",0.0783798655985116,-0.00879774165646157,-0.0677249005622618,0.103587903051329,0.861636040260144,0.364722468232201,0.0885800726625054,-0.774177505331276,0.800949878494114,0.0503160094403367,-0.0790174692190465,0.699072985208757,1.07353081820607,0.0590236371191515,-1.00848693875748,-0.122437282986521,-0.0371890191918897,-0.234656607614197
"rotatedAcc",-0.358190886837805,0.0393487738000381,0.300109529099728,-0.0826527713154162,0.0901352630176933,0.657641220653202,-0.0968213502310222,-0.112619616728056,0.467914405505263,-0.814519172982041,-0.231667286142095,1.77113074574524,1.71696097615935,-0.662500020008417,0.312128257920013,0.0352600380114176,-0.0160867187797962,-0.265166316378111
"rotatedAcc",-0.134095506823484,0.000745996492389795,-0.0409798029249524,-0.329176083030125,-0.979947978986878,0.985764463140452,-0.172678338435471,0.833019756191899,-0.614018950174826,-0.86972294349826,-0.263367339474396,2.02976310021038,1.04097386812156,-0.394826313839489,0.171843562095374,0.203214625799562,0.00578524553233208,-0.305147127216926
"rotatedAcc",-0.30961341434542,-0.0039233087809186,-0.156518422620983,-0.493558132937557,-1.63573388625629,1.27500417467929,-0.0823776213249034,1.32958874670713,-1.59898808367653,-0.726735200001405,-0.273541243833143,2.15928264093891,-0.0161067466065341,0.0572217292144389,-0.132656254912931,0.202440029081192,0.0127739987050334,-0.216928041090372
"rotatedAcc",-0.616395232493825,0.0436844306227296,0.252989006501462,-0.51224069713265,-1.73961636861463,1.27207222761854,-0.0719844239946142,1.70764407236327,-2.16196111611936,-0.731654036521865,-0.321336781559107,2.57190053876997,-0.559619015819903,0.331463391266445,-0.395569226095234,0.0982104235307899,0.00235438594171825,-0.152955471888975
"rotatedAcc",-0.903223962781457,0.13506212065864,1.14970608199448,-0.436840106200145,-1.35283865517755,1.2442827190275,-0.35106850895417,2.32856056978958,-2.13798233636267,-0.296194073594721,-0.309193545419679,2.59274304749963,-0.845865361625985,0.196352874194967,0.176939597114949,-0.0376911528354138,-0.0104699085171856,-0.0600879049232302
"rotatedAcc",-0.704880909394556,0.199388176725047,1.92769053857128,-0.313945436933078,-0.72193487633105,1.1995971918985,-0.732942131565203,2.70285772032137,-1.43922928672843,0.565384774072526,-0.148939404834394,1.45386831741182,-0.972083368736084,0.143635440373685,0.411939283164505,-0.0471891548563872,-0.0290137316349941,-0.272734121193151
"rotatedAcc",-0.941307467843039,0.27208876198849,2.63810858898569,-0.175234580773572,-0.196682317943939,0.921222420635692,-0.737639037904331,1.9459475107476,-0.363698843841379,1.08877559345813,0.0999648247393316,-0.550844221064369,-0.63892712260152,-0.0735189314930806,0.69785494111356,0.266866670803843,-0.00323878565595546,-0.535283447372853
"rotatedAcc",-1.81722303016904,0.333473464125037,2.99002463290766,0.00490167065681629,0.21531311470621,0.230185127212984,-0.276317981645002,0.308853250643435,0.452341895755855,0.930590006911299,0.166114285534574,-1.16966568261417,0.00241842647833751,-0.293083304774045,0.743479371772373,0.573016122577603,0.0493365698358418,-0.450374266634296
"rotatedAcc",-2.19524925467366,0.265522545109836,2.10642587979073,-0.05180011843149,-0.101300442699749,0.219665269478826,0.148131066899894,-0.875275981109176,0.751849761434917,-0.144240483662621,-0.0238624831623607,0.164967144466208,-0.234202620053433,0.0512933911150357,0.0568057546455273,0.800538450472894,0.105940250380546,-0.169582065201894
"rotatedAcc",-1.34961253746508,0.063804239958014,0.204788321283379,-0.0979220700601836,-0.152711250538203,0.462566667492643,0.262006814829155,-1.41846314015774,1.1481414936173,-0.671437430894828,-0.212797406814587,1.64907798320142,-0.63290443218988,0.451061616389432,-0.641151990974273,0.789326345702877,0.126633745839961,0.108176945726141
"rotatedAcc",-0.120816679186205,-0.117195967263434,-1.32923069666332,-0.0901726017874039,0.0907982584105214,0.70827878492412,0.286824137935157,-1.28372907436143,0.87987754963486,-0.159479172617717,-0.193572958897238,1.63071874785334,-0.817808356385707,0.5572973411528,-0.763501800676118,0.557172310197054,0.0846532918157418,0.017559473471989
"rotatedAcc",0.926057838485159,-0.17965542412963,-1.63025744471695,0.13701449023627,0.782845697262225,0.0471093400258358,0.221387752815671,-1.02639574688723,0.728932707828857,0.0298180799360804,0.212515973179119,-1.83234586441231,0.0334204032823517,0.0937705055105615,-0.265213252577337,0.231686946829257,0.0236409030206964,-0.136245524130378
"rotatedAcc",1.11820132124679,-0.141899501524924,-1.14586138651975,0.310319579709055,0.870036159540232,-0.994899153932475,0.205060115833479,-0.643550163243905,0.244837052543931,-1.22068107464423,0.469084339637098,-4.41687349596443,0.558482272214391,-0.0757600543641267,-0.253864649848646,-0.0116599570228336,-0.0202811496617293,-0.230208633359011
"rotatedAcc",1.29890677348442,-0.0992129684065612,-0.611599122670217,0.420500993460595,0.754153776169441,-1.86636328811212,-0.0845235556347634,0.0858202600701997,0.150495024100796,-1.22660503458454,0.450373998267052,-4.25650477196947,0.0310435051381153,0.380641210490489,-0.992925020839778,0.0242745511921375,-0.0191407053594518,-0.282709631272552
"rotatedAcc",0.963354056725491,-0.0864329868424409,-0.594491475114739,0.594476070097307,1.09854816039928,-2.59904268475884,-0.354484986673262,0.584320085212056,0.316767848937561,0.0305686256054472,0.262927163933914,-2.26882899439184,-0.301032670866539,0.911906990875869,-2.07859916724568,0.130299733017982,-0.00047319289083354,-0.24759573650636
"rotatedAcc",0.614794533411771,-0.0826973410483859,-0.681314416602737,0.597714794328446,1.49099666988588,-2.14174704145826,-0.471007920996961,0.602227966573345,0.664909478316387,1.03714141873232,0.124472180236885,-0.778090352590462,0.283958883737963,0.90338647042324,-2.5246735886254,0.145521912100784,0.00951784780517229,-0.151771779161391
"rotatedAcc",0.218337231620445,-0.0886949259109838,-0.892411913510729,0.456484696688331,1.58638451952429,-1.08954628875177,-0.310256254334185,0.0852144574347529,0.874382885177869,1.136907731558,0.150461793257121,-0.974356622778825,1.41894674370064,0.0057229051137867,-1.14911079045576,0.0716559442341111,0.00870656479505342,-0.024816548364378
"rotatedAcc",-0.134572187293596,-0.0736031910207983,-0.856321044617064,0.124377939961611,0.763643565534696,0.107417999561065,-0.0871044308777807,-0.410171139763467,0.853681552956727,1.26132951258782,0.247029182604086,-1.77488556442237,1.29150621350959,-0.503882906302612,0.248892926502847,-0.0960303344652496,-0.0117383881342029,0.0323862881290427
"rotatedAcc",-0.557687909272492,-0.0685319066836592,-0.955832042365894,-0.0823950061410064,0.140277758131158,0.717103104884661,0.0870881541976193,-0.668110891700729,0.657121618012477,1.52276869590621,0.184070054230956,-1.15381619880183,0.478074340720143,-0.465530769064333,0.801750484651604,-0.247440696614476,-0.0324632782784642,0.0559194705272462
"rotatedAcc",-0.645792119755949,-0.0503606851163119,-0.788900965572472,-0.282731246617942,-0.655054314309132,1.07435119772924,0.101645443437405,-0.378299627539852,0.204446986980846,0.70727610027036,0.12861019065677,-0.909410909956555,0.509845987483328,-0.180722326341179,0.0519794193780878,-0.330607139284062,-0.0461567957102012,0.0401642485977734
"rotatedAcc",-0.353351779138554,-0.0196548681896243,-0.345033989835333,-0.37519869603197,-1.14367090927936,1.09099561800789,-0.00114284508691709,0.215656735277721,-0.298490047868536,-0.838770397959899,-0.0218732633776859,-0.0532849447388866,0.670385482460966,0.0202023215661237,-0.587405544968637,-0.416884488909196,-0.0606900891458549,0.0197522586176389
"rotatedAcc",-0.181766887686128,0.0298313889700305,0.260437066711495,-0.35860637792296,-1.30780846333844,0.780814737437469,-0.0631849496225789,0.474225649045458,-0.462038175498812,-1.20176902268138,-0.0912613174196945,0.442743733438803,0.310805864067244,0.0462937285499331,-0.366253941921419,-0.424036391221081,-0.065801855247409,-0.030455031112414
"rotatedAcc",0.0475936651337345,0.0421630919697774,0.47972494056978,-0.300267568949426,-1.16975059645062,0.562663226919553,0.0761273236261145,-0.177738532834756,0.00518289033077866,-1.32512813840509,-0.0646075500666859,0.17614416598423,-0.592336800790264,-0.647817162794533,2.12124319612212,-0.328143463206529,-0.0530966474307563,-0.050581031251382
"rotatedAcc",0.206388991608641,-0.00999071097172249,-0.0338769649199331,-0.138167558068293,-0.458188441502145,0.356587678001422,0.328917660418485,-0.425739797554031,-0.457056189663173,-0.885757611578866,0.000755292476584575,-0.262910489754423,-0.348746502365702,-0.931683463154461,2.64844532318751,-0.13611438304817,-0.0276191217616999,-0.0904509062559137
"rotatedAcc",0.606060271299947,-0.0903712369992984,-0.768653167232352,0.082749792444797,0.432969887000129,-0.0201367948409815,0.13654903297944,0.671773365790777,-1.3785800130755,-0.264176753594254,0.0515990076969593,-0.523451638880743,0.30041651148076,-1.13219672202314,2.63936546838769,-0.0181876977293269,-0.0098959717090185,-0.0891420943253972
"rotatedAcc",0.884597380946771,-0.13573344923237,-1.16389498417381,0.127951899039485,0.778108523944581,0.101381939145364,-0.253055499516889,2.37490355786446,-2.51685537194171,0.419693889868053,0.0727854715985651,-0.509050226277211,0.933082394902947,-0.432042779770041,0.352765426649721,0.0356014946742639,0.00126018685311574,-0.0503963313937636
"rotatedAcc",0.528321382779667,-0.0127800199631121,0.0535602282504987,0.0117409767812046,0.489388656665474,0.519216431927568,-0.658895479797093,3.21932463380737,-2.40001383433141,0.710843274681881,0.100155264791731,-0.661880079717876,1.03915481648747,-0.484418152883927,0.401161332784631,0.042942889012294,0.00274167688430481,-0.0456191507864871
"rotatedAcc",-0.197313976317392,0.142870590987552,1.49410241254715,-0.147114419764028,-0.0183173319904773,0.952480704547212,-0.20745875915307,1.84333811107961,-1.91814361820965,0.653549651951961,0.0474316307323588,-0.221730231720279,1.21859622795294,-0.665077204443652,0.717163318189236,-0.122001494054864,0.00256598181872486,0.258188609628887
"rotatedAcc",-0.891913544430287,0.302315098603234,2.98761859085321,-0.0788147050787347,0.0965346608498217,0.640015750851662,0.384725438761585,0.207374642487646,-1.52285184447097,0.4740652629844,-0.0040138667592524,0.171981366194682,1.07779710301088,-0.86253857686,1.33195604306279,-0.219890150754659,-0.00772161881324249,0.312037289029227
"rotatedAcc",-0.742574734174135,0.269849512211834,2.68641209665981,0.0762823588969516,0.418656373048309,0.00525708783468523,0.51546609742496,-0.60536507631954,-0.802917098155124,0.670950628195941,-0.0301391662936677,0.455283870462402,0.528376289949394,-0.789995189577812,1.586756476194,-0.286206120611423,0.0168186733860414,0.739787055612602
"rotatedAcc",0.275948686174431,0.172700493974643,1.99465465447459,-0.0379244363118553,0.126689960245518,0.405851073158008,0.267811107051925,-0.298874586439775,-0.439074555752015,1.06444657320244,0.066639404110612,-0.269195515065636,-0.0967806535108218,-0.32464767629576,0.903075761417774,-0.183616962496973,0.0326816617517111,0.746450250376468
"rotatedAcc",0.925508123311519,0.0324815253524548,0.695416253619238,-0.204208552912527,-0.436203870098084,0.821015536248686,-0.0599908550579501,0.144367153634103,-0.0101135190931676,1.16479772244367,0.10535856762387,-0.575565634841291,0.14524325858612,-0.290850507244501,0.623601312510251,-0.105171761309141,0.0630439806141544,0.97794701325411
"rotatedAcc",0.818944652278678,-0.0347722398163398,-0.0810216208844407,-0.235336231951019,-0.890734364222112,0.472785719433901,-0.187270241735422,0.272175474496605,0.218503392933416,0.780513948150306,0.105474400798085,-0.687793512979775,0.784938092026816,-0.690812297791307,1.12935917968172,-0.216088469874878,0.0289104159555327,0.759859304084698
"rotatedAcc",0.2233688904209,-0.036839146531418,-0.322019165202742,0.255662034503608,0.00155072028287773,-1.69220529300736,-0.201142775556898,0.171775747427173,0.403605450946825,0.178719738446379,0.0074138098350179,-0.0124966945839346,0.617825557054283,-0.677780691514286,1.2298343939419,-0.326338621339999,0.0019827793964073,0.630013934290696
"rotatedAcc",-0.331416912196691,0.00273512899196524,-0.0915082152982557,0.691312173237895,0.975024347572353,-3.39139853905353,-0.0643685522168345,-0.329549278308101,0.667899742694112,-0.0350324758368362,0.0555464111994308,-0.491325135107858,-0.516155117843576,0.0345637952430425,0.32479734084901,-0.363575197497703,-0.0219357326203936,0.402086084938521
"rotatedAcc",-0.762213984942151,0.0391898697784297,0.150253892423585,0.798140701889524,1.38258299936521,-3.60208833012187,0.186267769623909,-0.977295301789513,0.772631427136873,0.17521784628107,0.138572182205433,-1.14970458184316,-0.951015779945896,1.11729069248255,-2.08125081911299,-0.263714138786102,-0.0169821881460998,0.278343293408366
"rotatedAcc",-0.859589333047821,0.0475789807695665,0.206534880088174,0.372818113150223,-0.0242739407333468,-2.50002238162658,0.40230593155055,-1.45100079074706,0.744340298423705,0.0216553808186156,0.238231487486954,-2.05747590956462,-0.463458342924104,1.27307704186306,-2.86730896905475,-0.127385136751796,-0.00863898746157972,0.129039283343219
"rotatedAcc",-0.747132472771808,0.0180504070580868,-0.0759909177286931,0.0645677741502209,-0.840894536747157,-1.4536718629447,0.493504620074001,-1.57955509458897,0.632337796466583,-1.01660531673318,0.21248189750724,-2.13492023795137,-0.895656583977557,1.09817469803794,-2.07689604874663,-0.118261409846319,-0.0147151599086716,0.0366635472450802
"rotatedAcc",-0.223577684372744,-0.0252911802887874,-0.359255952857484,0.0467697710528646,-0.669896163200536,-1.12713207193505,0.373795839779748,-1.2768034986684,0.59159730900276,-1.93800123412971,0.135471109213374,-1.73447625169075,-2.57862698157412,1.23898471200539,-1.08936267151972,-0.0555747026123648,-0.0118739124421745,-0.0443460861911942
"rotatedAcc",0.442482208256099,-0.0636290413485098,-0.535418141763502,0.26265325112215,0.507783326338741,-1.12096715717235,0.277718988374775,-0.857377868129595,0.311693194415653,-2.0042304342088,0.0689557587763028,-1.17743824011029,-3.41272693163355,1.39047898959124,-0.807739352280563,0.0261072520754607,-0.0055493217313392,-0.117339873233336
"rotatedAcc",1.17396502689072,-0.0973635155485566,-0.637124864869618,0.322963242664792,1.32305521763623,-0.526032266634974,0.167560750018729,-0.322917891210546,-0.084278592346417,-1.22002394971435,0.00413924163805102,-0.388972591436429,-1.92570336178875,1.30087094146229,-1.76882285337601,0.0910188341971078,0.000226189867591988,-0.166040962803092
"rotatedAcc",1.61923032934557,-0.133489543737255,-0.869978958063086,0.0693236877645394,0.81456217742431,0.534341509076028,0.167105773194624,-0.28931048474073,-0.129907671512952,-1.08863992272419,-0.1061081161221,0.6041013860222,0.302315776752373,0.52911256205656,-1.58744220011647,0.116641312820885,0.00183052992008589,-0.193651667219646
"rotatedAcc",1.59346032144183,-0.148153733213025,-1.04020471786767,-0.236313515128994,-0.285717490176484,1.21733471222767,0.119711197566856,-0.456372808364609,0.255967163028847,-0.141466585032958,-0.261575757160687,2.22502453367923,1.20358727938989,-0.24084242807161,-0.349812921940496,0.133489094163521,0.00532846310662647,-0.181470872867257
"rotatedAcc",1.19256059466486,-0.12947075946591,-0.98233248307393,-0.503634637100768,-1.55728890264953,1.43747099740679,0.0571748833266876,-0.402965962103599,0.381448907070761,0.721810945401302,-0.215482891016721,2.0755938957999,0.819432963910956,-0.435587203557307,0.4526514650091,-0.0418097429340395,-0.02437180338256,-0.225072835961584
"rotatedAcc",0.466497748076378,-0.0842879391183329,-0.753118842595254,-0.528829540883134,-1.87075027386123,1.22202202853643,-0.12103337449243,0.391916292533583,-0.161423893400269,1.72718758873348,-0.0313661515821513,0.771622890519502,-0.207489800623591,0.0496429569539072,0.0396444611022891,-0.129832277476185,-0.046222483040788,-0.333110215415258
"rotatedAcc",-0.270451259281561,-0.0282418656000105,-0.408791029287662,-0.444986642844805,-1.60485661053696,0.990822063193016,-0.00195308210837049,1.00453790058696,-1.40117430862563,1.38943726976253,0.108796238620009,-0.540327255583656,-0.489824114206087,0.338850380743474,-0.470163230054821,-0.104108550883477,-0.0415992447866126,-0.323421886481852
"rotatedAcc",-0.549247811596345,0.0309620221573597,0.138116179784793,-0.327491572484567,-1.09278247683054,0.836953115231622,0.00457825273644521,1.64089490751356,-2.3136768189553,0.492513065308644,0.0338137860953708,-0.150371344368004,-0.42685216245849,0.326821628136799,-0.489920763210964,0.0977239900244939,-0.0153622769351605,-0.372047932050684
"rotatedAcc",-0.39408482322395,0.0244419502153075,0.123512126775247,-0.198544318041428,-0.376974986233126,0.855737134566947,-0.122874963352104,2.11757394364324,-2.57329619718883,-0.444465659209273,-0.123138188263397,0.938074271752672,-0.352783895967994,0.132758110491127,-0.0555727300065906,0.226248418359625,0.00534509865241771,-0.35334274971183
