"glass","top","lefthand","righthand","leftpants","rightpants"
-0.777819092184339,0.998183818432343,0.978018901895846,0.782305295737713,0.920759599158151,0.920701047419657
-0.835722777248307,0.961542184859478,0.996922304372233,0.434100060438117,0.936179904482996,0.92825427605414
0.0955192063594801,0.772954519596193,0.972407070485634,0.642691485568661,0.934790906431193,0.981313133036051
0.930530323111798,0.988080272545122,0.99728565162843,0.95224096662716,0.993526899141349,0.983917795597397
0.992110827427442,0.88846061529021,0.398364790698579,0.366731918466488,0.999988671829244,0.98942830934088
0.975347250470207,0.642439097960953,0.994005505969355,-0.0794227624890592,0.956888667050524,0.996500916057108
0.474615497045233,0.997658418320098,0.98310090762775,0.0728981587394454,0.710132626410249,0.990396542182915
0.996183734450821,0.908295203253414,0.865496772015231,0.735807177572862,0.997516851373232,0.998470523705034
0.92930696089388,0.995870198629647,-0.802532609478982,0.998234542038295,0.943983207304752,0.999995144149282
0.936751565638431,0.881035361165756,0.522184060589567,-0.0976011757527223,0.961426776143537,0.903643422664866
0.991894829374456,0.999499198518979,0.97256119019007,-0.0163493613102098,0.99264357227758,0.997861652879056
0.995024440727433,0.995719810498272,0.835053962896988,0.761180444994229,0.986362798616003,0.986874774459325
0.761446195122003,0.995898927099488,0.682380159447906,0.994074224641525,0.842080352733984,0.991635734407211
0.649605858960909,0.933598788978558,0.981568351005196,0.99584871894456,0.99328164545987,0.996239669060171
0.905350716759417,0.789193017837714,0.942122064511926,0.735965207630665,0.998696366491854,0.973703405835331
0.995383850787882,0.99286889188256,0.424746874218936,0.985783769455701,0.999884008436193,0.950655574217423
0.812743931147224,0.90213958924782,0.65177500923242,0.76947369425607,0.758138842218282,0.977885448119402
0.774700690916797,0.915541623268667,0.988618165300357,0.69277320475991,0.960384662757158,0.992058992484368
0.997943091244522,0.680572299516877,0.94006223249834,0.646581465700099,0.848216929404518,0.998414574252051
-0.175133249441129,0.916581085011382,-0.571307760304138,0.901766357437671,0.926486080349694,0.99838476694624
0.98013962495626,0.705646394765644,0.528483484589024,0.988140038831339,0.975577602954861,0.298554291468057
0.98013962495626,0.705646394765644,0.528483484589024,0.988140038831339,0.975577602954861,0.298554291468057
-0.341849347117801,0.88326944072868,-0.301079999439463,0.986860737337176,0.839873083336419,0.896187050988691
0.999999998871804,0.910540109858714,0.353794032119135,0.944864639203106,0.951348885893475,0.926276601775413
