"magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D"
-0.459877042269661,-0.13442497783995,0.589495217941945,-0.298734196577205,0.254127676735046,1.01738310108568,-1.0129314788009,-1.35081377737739,0.135711987860785,-0.219988480875046,0.454317866928325,-3.11089332663312,-1.72907598702441,-0.075994126481078,2.59594730685876,0.372736428425728,0.0433021450449714,-0.029660382912059
0.0548723743082073,-0.0349260713304289,0.61012171129991,-0.801591363632962,0.729389752940769,0.402049051094679,-0.973539274423059,-1.30247395746869,0.0806475518195753,0.263104129686007,0.596060383389096,-3.35143831084349,-0.403125681842794,-0.0185940280930842,1.21325341207093,0.269885811956362,0.0593440088300616,-0.0233268617822277
0.59086897438853,0.103866739777229,0.161806584024966,-0.926179274228497,0.850924578162494,0.0641169530588678,-0.97085408720027,-1.31159500175802,-0.0705537018777202,-0.647337260079357,0.124182404835175,-1.62729233240113,0.75893787083042,0.0320531729123249,-0.235627814884058,0.194488878246795,0.0489591042232043,-0.0172196754505833
0.9179050118182,0.202800037221662,-0.301980545441491,-0.624996541092826,0.578644636970469,-0.173922752169614,-0.990876820483761,-1.35738139706602,-0.294511121295796,-0.357937533139091,-0.0373666414232104,-0.241684560358464,0.802736471768189,0.0326213782392395,0.639942469569811,-0.194113421935775,0.141016274468324,0.00463110899424186
0.948398752429687,0.239116334836341,-0.706933399359685,-0.00252413306275007,0.0171385665755497,-0.726244532642247,-0.89372940848036,-1.23503383122891,-0.393091957194526,0.861998717116415,0.475528174454588,-1.81089896558289,0.360776978522662,0.012458476503829,1.81582417263269,-0.625765387300154,0.20505362962942,0.0314295939974746
0.89652903596311,0.246140590405427,-0.936658562556012,0.338682218062063,-0.280754637948842,-1.51401037642995,-0.631748484219335,-0.871154267739489,-0.255878926682808,2.68819721474607,1.10960883380875,-3.3300963700971,-0.115294123209053,-0.0079506712454328,2.17360196131983,-0.900127346568679,0.242901554041727,0.0486517234514699
0.777661737209588,0.234707430267986,-1.09554161281537,-0.334951791713592,0.339841437302831,-1.55054686024194,-0.322773411549248,-0.429192692149735,0.058063777401428,3.12926262751015,1.24600233655774,-3.59305027742927,-0.0225365195677155,-0.00339277649390122,1.70053221260338,-0.738885896545182,0.124411582735006,0.0448943935221797
0.636395147904924,0.208930869035306,-1.12162558568128,-1.18661811394644,1.11224295665359,-0.998249694917806,-0.0966157977993318,-0.0978316229795531,0.381229194318072,2.14990531576454,0.884255617276553,-2.64364242665049,0.113194131894067,0.00239312548038859,1.6213295115788,-0.600295058269038,-0.964535880848736,0.106934186366389
0.431471160633098,0.164381068898105,-1.06389671487761,-1.53522059123767,1.42469083448351,-0.590324934204494,0.0329815963524468,0.0871415523411026,0.508107062249468,0.126355047832385,0.161156097772424,-0.833059482182629,0.197145567219087,0.00638169472137001,1.28795200700003,-0.436286562301742,-1.925214387195,0.15866521193706
0.260515848692113,0.121758056902007,-0.942866880637609,-1.05566367633379,0.986214457037874,-0.727204500452235,0.153295965538053,0.24950006265519,0.514681766226594,-1.93695153273431,-0.614795690639364,1.25295763329367,-0.708447301333584,-0.0323209874634169,1.88523755801346,-0.520761307113789,-2.23826837050496,0.185438149180028
0.114306536629329,0.0854030116969157,-0.840667791121516,-0.561549115322653,0.530474886139908,-0.674491511426854,0.260527818847922,0.383221207585244,0.390111560597892,-2.23626852816617,-0.762157813014412,1.77154604252016,-0.407896815546003,-0.0194678075233851,1.68115710620042,-0.411250352013502,-0.224015747953162,0.0443784313743571
0.0535449033471964,0.0694937916195489,-0.787504170104568,-0.391406005694432,0.364802662898342,-0.227771907502853,0.441037528442691,0.59491226325442,0.0211692124844636,-1.90786373144166,-0.496087494610213,0.554659489407695,0.492282092869385,0.0194214653665488,0.797456146877401,-0.264818245834572,1.78441338845869,-0.0989505988617115
0.052408954046356,0.0555778857381337,-0.604685083938539,-0.29359939418118,0.27038397477232,-0.011064118001661,0.656026401605069,0.884377648117478,0.0251763639717429,-0.909569516328101,0.169130673776907,-2.25324744227909,1.47611796000349,0.0636715649268819,-1.38022895851201,-0.0611686026061015,3.09474259580932,-0.200233328039977
-0.0574813090588436,-0.0307963327385325,0.260523946928766,-0.0694548173640767,0.0686405384610187,-0.231904345599101,0.680287281182747,0.932948183186107,0.214510404933627,0.209371381973119,0.640861654177277,-3.70060319417399,0.24665693369971,0.0118918860875379,-1.09959516973056,-0.101024611332463,2.60780372834794,-0.165170530964206
-0.115869305104611,-0.0931036709443523,0.939386283084505,0.239916055686743,-0.207540855175185,-0.648022548358231,0.419365316688682,0.594460474602132,0.361925505778355,1.52825813100059,0.84901884606627,-3.24747605995886,0.281601901195093,0.0149563324681477,-2.21259233227302,-0.134025521350241,1.42823822002385,-0.0848026296210726
-0.264931309286537,-0.166027281738146,1.52234889645182,0.382272443127651,-0.336700488066853,-0.737771171382674,-0.021721704758765,-0.0483314819260756,-0.227047698900829,1.70654443330729,0.573862724207791,-1.30376414102289,-0.71526064015644,-0.0254916714735346,-3.05045678942296,-0.0834075933081747,0.196538191086028,-0.00699909567651823
-0.861112078024234,-0.321739481233154,2.03882819973866,0.667867250646993,-0.608747274231783,-0.284160083508549,-0.320488154354996,-0.519841376820889,-1.05493031410654,0.691367150039653,0.0634017277650539,0.521272807115158,0.247254523563716,0.0167984474195377,-4.48643198662327,0.157337662361724,-0.588795386655439,0.0276209137917433
-1.69761746837533,-0.543951336481733,2.81331759564743,0.739897022819179,-0.690524942450232,0.475555250231757,-0.142720014458635,-0.264396270497971,-0.860487296503105,0.071299165636609,-0.22174220565068,1.47062696119868,-1.06226406265668,-0.0395149941737096,-3.38127704846374,0.359355530299508,-0.712918316675181,0.0213045065178021
-2.54153673677818,-0.721701360112576,2.9747507021698,0.43579080839869,-0.425136538584782,1.18326336561589,0.123726444965317,0.162402636343567,-0.0473946914151526,0.597718782649198,-0.139294015741346,1.65543243605993,-0.542585086112973,-0.0192092413459173,-2.40305916853085,0.41101776430998,-0.489665599162829,0.00282840988816938
-2.47996951487983,-0.623775584148197,1.82866612755121,-0.212139893007925,0.169367254602532,1.26638597217126,0.280145067073555,0.425442511790264,0.578207705979096,1.28697119875058,0.0683334852533426,1.27874131362917,-0.847218195501079,-0.0343510298115634,-0.729508601979125,0.17909112977348,-0.262240344468405,0.00446448104847668
-1.74876130613263,-0.377538218044756,0.457437328593904,-0.198841169332032,0.168665788355442,0.700943140464215,-0.00303435427873872,0.0104324817072007,0.172351665233836,1.63746210023041,0.195954166313699,0.950393244553474,-0.0364538141904786,-0.00240185750031946,0.609550572416254,-0.156770915240191,-0.139891982223131,0.020520690754097
-0.531654605903074,-0.0769510862717027,-0.365976141567936,0.450244498659073,-0.416252183442636,0.0958517677117756,-0.485615720966141,-0.678885599261382,-0.306445826991699,1.46722383333919,0.258455100879642,0.337216651806952,1.39882983953042,0.0586145232167834,-0.112367594638484,-0.380150025908765,-0.113058824410797,0.0348058280913181
0.386961893073143,0.115633707559257,-0.529704643591808,0.995734309033481,-0.91259768608987,-0.178260324644616,-0.588785533575793,-0.783595441607427,0.0977737371899681,1.23635862054133,0.304042840496433,-0.251203895747305,2.42109869668327,0.104355120341845,-2.20992427281852,-0.412649196613463,-0.12127315465651,0.0376854410308126
0.901056844262856,0.213229615596878,-0.485385783428785,0.616829250264867,-0.574609782159369,0.344521791455091,-0.365309744949929,-0.411686408433318,0.945296529991766,0.00411547465392514,0.0479761655681805,-0.292328140997035,2.41789172998991,0.106555469241016,-3.82949666833395,-0.310007230546502,-0.130972011590337,0.0309475073859318
1.00679499925272,0.23124252319162,-0.448760569235906,0.072360283710829,-0.0903502627931391,1.16501687106387,0.124364065856571,0.295890624233525,1.52765621308384,-0.88245037503615,-0.199403425778918,0.0700152909787107,1.2964786017403,0.0589757888847684,-3.33033540563759,-0.18936319444971,-0.136777742193929,0.0226579285246494
0.915036312561164,0.194819965381272,-0.20295414183639,-0.219092836312813,0.161045766309139,1.98789260611206,0.384888475519894,0.634455170664714,1.38750284798492,-0.726480334345993,-0.247338056506145,0.573904114685715,0.215130325555006,0.00968369776135965,-0.481564451902269,-0.208996996842616,-0.393276367918922,0.0410296937159314
0.701786244092956,0.130866996667651,0.0920120855980656,0.0208495697228287,-0.0649786394620162,2.244702896305,0.443837065184332,0.662973999851326,0.784724431395641,0.535477693020503,0.168089758536188,-0.334760599711656,-0.72217465544846,-0.0324264753308952,1.56044735304412,-0.241627323345544,-0.442364555096878,0.0466214016964401
0.328841510070912,0.0419809538478826,0.301335747072584,0.317698573325029,-0.334539174698216,2.06883315052804,0.448702831635955,0.619455901854652,0.190216099409617,1.7580927016929,0.570773488734146,-1.21638367103096,-1.14893433640388,-0.0509395315818065,2.03233607586633,-0.348752144356788,-0.244339256924928,0.0412290788628462
-0.0890834473320122,-0.0436772000623865,0.349677094963768,0.743576349470103,-0.717507522854235,1.63222683190655,0.418389538879848,0.566763505440062,0.0485945533476674,1.64772635957148,0.700786548274118,-2.16936759346298,-1.31882994468744,-0.0558592744199681,0.52010386895504,-0.600933652510429,0.140095850178161,0.0339395109285826
-0.454701351144219,-0.105464341811731,0.216396063547579,1.22351303559639,-1.14935192128115,1.15313358935848,0.459684625833302,0.649065906886181,0.366461676788787,-0.24777640439278,0.378947900390759,-2.67986253605746,-0.8343216977326,-0.0339387725625963,-0.641642170386019,-0.793739209704438,0.199107802206486,0.0438988927622818
-0.639194319347455,-0.135245771137416,0.130493425520893,1.54322779957178,-1.43590455040065,0.778837614830798,0.61348817740263,0.892506911548758,0.801082679060299,-2.48346933734332,-0.048741302187333,-2.98350050726264,-0.453264722547085,-0.0181609756152338,-0.540806685933137,-0.782313334387983,-0.0900882448515668,0.0621997060626224
-0.596568194880644,-0.116572475783493,-0.00710447527300737,1.45209193161758,-1.34688631815774,0.525969858525678,0.902774364269195,1.29551469420148,0.966876614738737,-3.70194052372313,-0.397033538460201,-2.43398607347766,-0.206626584895921,-0.00820250622304054,-0.299546365743037,-0.386184775456162,-0.482480831327239,0.0596666488379511
-0.317071138035401,-0.0542076820070399,-0.107244171935954,1.09651606877416,-1.01624150850762,0.356451020315764,1.0663171163219,1.50126880360957,0.798405225589332,-1.9425298410852,-0.231334447655112,-1.13445143782033,-0.424526809502858,-0.0171823583495175,-0.386612233130357,0.482865416718944,-0.691772156633561,0.0110267769736408
0.0505927934555105,0.034462584188619,-0.327527020192813,1.03092448807893,-0.952267628722883,0.179047749155769,0.964268041368945,1.33557771424315,0.460544069993983,-0.402615347605284,-0.0332389073767858,-0.326419979179231,-0.519413052846647,-0.0216335279948283,-0.0493007315620382,1.15604030065112,-0.589823107223143,-0.0441108960058687
0.258564833881859,0.0879678700389387,-0.496835336356141,1.07765547024119,-0.991056725287359,-0.0273588939985125,0.696038898216958,0.93991731236905,0.0457070164549372,0.263292320888473,0.0924582255930806,-0.225482855948012,-0.227025436875902,-0.00962724887363376,0.097542452545922,1.36146007943831,-0.413213236254147,-0.0705569657122469
0.138509082269794,0.065533226067293,-0.511948390840764,0.973112350132217,-0.890910934864176,-0.220951902850965,0.468941343049424,0.60681295785742,-0.283149183549254,-0.655398409495822,-0.0567339642866951,-0.515065263327652,0.192249380287121,0.0081500402291221,-0.080870485177342,1.02293914208114,-0.0823849621405345,-0.0680947327889788
-0.17512597846923,-0.00478153290357734,-0.395135856025387,0.447467290867936,-0.409634251047553,-0.103280645083644,0.373119428357986,0.466201741451821,-0.422627187842943,-1.11433436006772,-0.1982997164704,-0.243654316631085,-0.0361026895351888,-0.000119827558565594,-0.96353732498516,0.795997583486714,0.392500828173597,-0.0831796677702445
-0.419828243685897,-0.0481042206673303,-0.45804279207504,-0.206514912642308,0.189113765873982,0.0447474469780478,0.235714119165642,0.285345840989291,-0.375912164277574,-0.775859910344388,-0.228838103761577,0.393743501700651,0.764327714425636,0.0344592830226367,-1.74872192868274,0.773852994059498,0.883468371021823,-0.114051438138699
-0.194449066086534,0.0239016250394618,-0.828737490144752,-0.652271149581137,0.604213100394857,-0.197033357496762,0.15106703595298,0.185647324719289,-0.208002590024349,0.393467712107509,-0.0961670680224659,1.11750000336408,1.74749795801118,0.0758972643213456,-1.99466279551008,0.483035038556919,0.946883234124543,-0.0973367772031597
0.280898107428928,0.142868526372852,-1.17130180147467,-0.737313703886801,0.688601745085727,-0.49780281946611,0.0168020533661796,0.000714253400332413,-0.259859310138121,1.47121966143121,0.0577070935173831,1.58848599777821,2.69382660763137,0.115646513745466,-2.1370604839279,0.131129350248734,0.744102647364308,-0.058628927642601
0.33604681215023,0.106356074253708,-0.53927553927182,-0.614855256428447,0.575931141448593,-0.498327035721836,-0.240622774202586,-0.375410684800612,-0.615256353446087,1.4415289536498,-0.0783998022337734,2.3939748737274,2.09512850971868,0.0895668851219688,-1.4002634496365,0.150413335374268,0.494805514607785,-0.0435312582987664
-0.194182949083066,-0.105228748921518,0.896025599303876,-0.471730726438027,0.436683759678846,-0.128243682605097,-0.524065054483082,-0.770348480922116,-0.778546887794618,0.708709212528582,-0.180905194726285,2.06055836022957,1.55421288615039,0.0655708259751096,-0.433838215184564,0.534359701670907,0.40078498427882,-0.0649174920000476
-0.555424186904883,-0.274087321169466,2.20376390114199,-0.416939230985627,0.376511496114867,0.349941299854051,-0.531262105865293,-0.744949454900871,-0.361978896243975,-0.527400578914084,-0.311052917267061,1.23277703527179,1.49949904131037,0.0618280928593536,0.576622179135079,0.620947334082941,0.314557749047019,-0.0654410126550281
-0.444337029292712,-0.299697376062373,2.83683367197167,-0.325468086412552,0.289369306147903,0.495727403765846,-0.533303334405746,-0.718692926153474,-0.0175700102508276,-1.2861833245467,-0.275394333430004,0.00746529729439607,1.55177314840889,0.0643825294640315,0.319867579904966,0.225566117518799,0.243041349332351,-0.0322870409904436
0.185921767064486,-0.18124415337257,2.90712503869949,-0.247344417634327,0.217802020734675,0.480093354837621,-0.491637717955174,-0.688767578752217,-0.327623280473062,-1.64673953943555,-0.368716873431044,0.109617163875558,0.705257067891995,0.0287187228171698,0.521516183025701,-0.111917959944926,0.256282031589322,-0.00889978792668235
0.692570143630371,-0.0544380857155206,2.54193242539223,0.073116526007469,-0.0694470717076826,0.106280648326026,-0.547344165971915,-0.810509831782827,-0.883697387439784,-1.2030688807928,-0.387012728598697,0.810220519986303,-1.09405212067889,-0.0467926228853089,0.746340853169443,-0.239872528567251,0.297616056783009,-0.00243383865308458
0.988225393791096,0.0723512920624449,1.62398506204914,0.102874884190208,-0.09451542162555,-0.00715048642991283,-0.426267051212119,-0.638235081677901,-0.771544176709095,-0.768727441448631,-0.43250674686931,1.66729062366473,-2.72375374911007,-0.117031686001799,2.23045543213069,-0.252863252192505,0.353429885253519,-0.00519042445291831
0.576906602798793,0.0637497282956769,0.66083006772392,-0.0821925367080853,0.0776795473563217,-0.100452374039816,-0.547421378531795,-0.728211088424937,0.0948729953885434,-0.355389147910097,-0.438046650559471,2.24858712232938,-3.44719659736325,-0.147936884050553,2.69867692941549,-0.169735414446243,0.170067864059012,0.00095754748468057
-0.031608099800867,0.00971214122615215,-0.212509784835963,-0.423021898825404,0.389392280625189,-0.00709195490221665,-0.936917844180906,-1.18387852406978,0.904153729082949,-0.136669878666415,-0.384079469695082,2.20302934948105,-2.68970825022436,-0.117345334157753,3.43509611741706,-0.23036894902148,0.0809100442541088,0.0112119799555963
-0.509710570413317,-0.0423012853914433,-0.771086346290106,-0.052760565904773,0.0406929037843435,0.385045381588696,-1.29493061489508,-1.64481389446508,1.14805694101271,0.110006189907758,-0.216358961007919,1.48843030814484,-0.882033869054862,-0.039883556167381,2.09958566440687,-0.355717793739441,0.0689508439152744,0.021014456592799
-0.607611959434072,-0.053972129872207,-0.871847856559398,0.479677369020576,-0.461743550050936,0.998191008365013,-1.46117521624837,-1.90355586171335,0.730422544344724,0.334009609548099,-0.0488128404798384,0.744914138007953,0.330900639024822,0.0113765216118823,1.70032038318018,-0.48459476752336,0.180830884580284,0.0228820686539931
-0.763888755533841,-0.113568527668906,-0.485730372459325,0.713120833762766,-0.691475952749306,1.72988778757993,-1.29553965388623,-1.72890485020178,0.159163125214203,0.267004382483692,-0.018912862092627,0.470675483622274,1.05454642000189,0.0423834952259255,1.16737055084916,-0.352160692111977,0.156456954353523,0.014972636693842
-1.05581616762835,-0.200000972960238,-0.0968327588065973,0.0699342670539413,-0.104797013461502,1.98258684836725,-0.968988427502405,-1.31699955535836,-0.164531367346776,-0.19362077250243,-0.157328828065087,0.720301574074243,-0.0470567860937887,-0.00451989369073454,1.77164286682263,-0.118107060472348,0.0216185372858999,0.00706161176536655
-0.88134661078756,-0.193185031622467,0.269420614254435,-0.707503622739954,0.618378165263982,1.59983915228164,-0.634355644732619,-0.866789730254497,-0.162409628789541,-0.883344118560201,-0.251663773848473,0.393196918706324,-0.123271142086758,-0.00794801034582164,1.94048958199756,-0.0617292218874549,-0.142327979162894,0.0138489281291392
-0.340354431491701,-0.0903897067618228,0.314813329358187,-1.11507465249234,1.01690465546129,0.448111443832372,-0.554672515779193,-0.759600009289187,-0.162079458687254,-1.44435479823647,-0.132786998196154,-1.0869412456556,-0.131126462197215,-0.00792867343528803,1.69933565913506,-0.040786632919154,-0.281330544036477,0.0215344453489814
0.483685055042703,0.0721746441862641,0.304027977876112,-0.958684073968457,0.906227237295523,-1.18059275038952,-0.600442956633313,-0.828731151990754,-0.252056773254944,-0.0822897862225542,0.121772095492172,-0.864685020574129,0.0234969697592776,-0.000966428618770526,1.35172003409361,0.0742073245457952,-0.358799840591014,0.0183896143158007
1.04207936924575,0.193631357956449,0.145873914971286,-0.843988895179767,0.831044119558156,-2.66851240158983,-0.663154788925468,-0.9119137650824,-0.23833532347185,0.0904715143776067,0.215677194804474,-1.21893505467661,-0.0563859209832004,-0.00412005137184403,1.2237669004867,0.282269876667485,-0.336772012833607,0.00197483918791646
1.3078409202681,0.266581379132907,-0.131591381139271,-0.987632399580423,0.974194201889714,-3.20648932515307,-0.500653960025591,-0.694576650563449,-0.252612649227828,-0.0102701363807031,0.0718395643933436,-0.45947548855007,-0.426853480676746,-0.0201736821842904,1.62130808488668,0.279793389583203,-0.22740330623209,-0.00507880878890902
1.18031483504207,0.261502796602491,-0.398009888153908,-1.22405566107767,1.17809596264614,-2.53762607200184,-0.169071362903457,-0.239470308737141,-0.143628658767642,-0.415131399175008,0.312102127165349,-2.4864081656059,-0.588520207461211,-0.0276894718370335,2.1487758150184,0.0690479631485889,0.0844981259149175,-0.0105512624749049
0.8426696734389,0.216396315947998,-0.680688506509857,-1.20019265702097,1.13613928234958,-1.55732519955812,0.0833120298638866,0.116714035046292,0.055479716471131,0.606905841410465,0.716942488334952,-3.64681293068094,0.391663963102074,0.0155749620513219,0.549075074945029,-0.207142004597369,0.867430286200614,-0.0424642571771396
0.536749518122811,0.170239008173801,-0.866191239045268,-1.07557513897463,1.0089190700599,-0.942043857117354,0.0259644924166307,0.057765035782446,0.27131519137094,2.38140180156186,1.16112837474069,-4.05580149052327,0.874450592548438,0.0388380199189765,-1.59404587077311,-0.224734696920257,1.17390826473398,-0.0614644371332756
0.404611860224524,0.146724733691518,-0.898554411028623,-0.966626504653435,0.90169992517066,-0.600438000544747,-0.0745373320396128,-0.0976684605110575,0.0305571443538928,2.11972735018624,0.987919006787677,-3.32697999254297,0.277786883233003,0.0151850868197355,-2.48190495506728,-0.203440767770637,0.798278074290441,-0.0381578598488379
0.399645342465502,0.138872310270289,-0.806730317266863,-0.826531523454762,0.770335977929828,-0.480137462149794,0.200187276967954,0.236835449938931,-0.384606080317721,1.69418199759423,0.61071663104863,-1.5488626660129,-0.233530361879851,-0.00713472358832835,-1.82035427133979,-0.175402407348022,-0.130633084808064,0.0212479474133006
0.355199852880641,0.120818233349361,-0.682168073155037,-0.638481581239548,0.595485853510141,-0.391209902676144,0.63433028541128,0.828115038084673,-0.296465972110714,0.410116843654022,0.0826579011413179,0.0296168817486653,0.0324676866591914,0.0041448875590103,-1.93442521424307,-0.0622831329958144,-0.313742523688675,0.0252230426387774
0.237523853658087,0.101790089540636,-0.736525593579028,-0.455916538545967,0.427818306135717,-0.40696431755134,0.603165216939627,0.812332982721036,0.0138440683020357,-0.877960826689851,-0.356582297634157,1.05151744575441,0.508285116575034,0.0257143259689361,-3.10456455357859,0.149846672282313,0.164656634024912,-0.0216603770495951
0.0517537427841662,0.0742263120081947,-0.855384067663147,-0.436015027810123,0.40368815969323,-0.121799703358583,0.230002516001554,0.313813747582424,0.053376539202911,-2.1559664919322,-0.682776555447348,1.38510286403437,-0.410949061285324,-0.0123958845814716,-3.31381746118834,0.31107282300011,0.667395997398173,-0.066493604329829
-0.169767617754252,0.020635947843064,-0.720450335223015,-0.369280892292569,0.334941585284033,0.238016216285106,-0.299207996306321,-0.431536827983312,-0.346131348463492,-2.38271074888206,-0.589434875271361,0.505740711463915,-1.24019975649504,-0.0480920586839629,-2.58916186378447,0.0192006174364182,0.828812830320567,-0.0561832476366154
-0.340553995340239,-0.0571987826911342,-0.128853549647798,-0.173203658593898,0.152875893905963,0.318570512254741,-0.598115960678009,-0.852255334613687,-0.568581652474998,-1.71934460945229,-0.0836747148426578,-1.75562139960947,-1.45421578365815,-0.05732268831814,-2.38962986784709,-0.309223294690397,0.781294504216625,-0.029429843252535
-0.189038286244663,-0.0814284604986715,0.591742764867248,0.0918437270165674,-0.0882365648469974,0.182624856187322,-0.720938048647827,-0.986560893070906,-0.201963880662547,-0.0593689038246935,0.597199491651272,-3.78519127964608,-0.0436878279315766,-0.000210004473970755,-1.12087779644234,-0.402972268094701,0.660600383530399,-0.0147093944403839
-0.492351773595358,-0.227801794196151,1.75109154817239,0.51032243419506,-0.471733546698248,0.105659375447919,-0.522288363226903,-0.64301808451146,0.705187840945998,1.11446510790248,0.832811281720113,-3.694394273925,2.16175150839104,0.0917127699679721,-0.957568894767125,-0.119669555171965,0.389833703837453,-0.0171732211892309
-1.00927967527567,-0.387193666887631,2.52440794665926,0.909155280845684,-0.843847345857935,0.356825394862553,-0.154223811645193,-0.100985071653388,1.26382372620538,1.33336140981944,0.601009403304167,-1.96603558842254,2.64984451520459,0.112463581620578,-1.20385854766471,0.210841915336474,0.0416227345417782,-0.0179102486599903
-2.29092815177495,-0.666537380215587,2.89503980018376,0.924615151197661,-0.864697467043546,0.681546916354571,-0.279000475406752,-0.302809068727732,0.859843543371309,0.657102829895835,0.0919037971299622,0.299031954154475,2.09079695046137,0.0910498360096052,-2.55471031825868,0.382035309451218,-0.204819724369273,-0.0139225650158377
-2.95352246004552,-0.6865163835472,1.42523808590416,0.390105250142229,-0.375241231156333,0.79811605526053,-0.603371863287021,-0.785685782903118,0.305904569222467,0.202503320419046,-0.19734580342714,1.49280972832624,0.600583031237173,0.0290256557196183,-2.72609724187371,0.380229093117294,-0.286102504599936,-0.00841812132976207
-2.30398091380775,-0.472954316263537,0.276234226216712,-0.0014188933235656,-0.0077352224965555,0.443160824668715,-0.824273400688748,-1.10157589018017,0.0825207933286278,0.591150014442494,-0.120779211923057,1.53182512222713,0.608465128462214,0.0277953153517979,-1.64397536949106,0.2244322787671,-0.129521050384199,-0.00757091218806397
-0.874258723804319,-0.1541586655264,-0.233058144935,0.3328599401131,-0.303707325467496,-0.126313497461635,-0.59026432874181,-0.753092517935142,0.483628125940183,1.06495420869623,0.0824403199538344,0.89742083135122,0.518213144310138,0.0221953147119532,-0.375252930438947,0.0500789006193718,-0.0311364020803152,-0.0015415194646529
0.641619957342654,0.133742754023106,-0.10406891819516,1.19016301749643,-1.08600964827586,-0.447536763865766,-0.267693261231077,-0.279598035695762,0.954901042849144,1.16462347126034,0.192489003791836,0.346260109157657,0.327394683275305,0.0130210187879789,0.457728577948857,-0.119887279919367,-0.06479959376838,0.0129037467120152
1.15286774985116,0.226513814239605,-0.00279372051238141,1.58318069694819,-1.45379020112962,-0.146488617318539,0.107454800115558,0.238731803056542,1.1189213402666,0.717253599302223,0.0926376159993914,0.374066351387654,-0.345821086626936,-0.0147647238683825,0.21784007049957,-0.213728563660345,-0.422976400745922,0.0433336893944929
