"glass","top","lefthand","righthand","leftpants","rightpants"
0.535001281467129,0.972673117196546,0.995548358173187,-0.960017614644895,0.977136697589204,0.936989013191502
-0.999631143826856,0.979738464130586,0.996382657754068,-0.97669638082753,0.996136008757546,0.961845515657113
-0.629982026939485,0.998574695153017,0.942943604698937,-0.997434195170557,0.981929271306978,0.983384320923351
-0.344881632530701,0.993583312306664,0.949342709911735,-0.945004219553022,0.997904263013214,0.94066376671373
-0.0677449205405113,0.995493593897549,0.938462887024748,-0.951520924514567,0.999345393026098,0.917195274892735
0.194711513877183,0.977400708270859,0.96950625702193,0.974520586177282,0.976396182728223,0.992606912199763
0.500608323308353,0.985680198257474,0.984648531626165,0.996219931254487,0.998575401830412,0.998935140149496
0.965695536281545,0.999995716102468,0.999679792057702,0.999921186168645,0.936607609210735,0.998670064968393
0.999489655836309,0.976622586525961,0.918281407866191,0.816838511952017,0.563001346712437,0.952627130687892
0.216934722882961,0.895621352451082,0.914933333974003,0.884224860137892,0.673157247542176,0.952164437614942
0.462574926864043,-0.95846156699126,-0.972817019101538,-0.933851199890944,-0.713931403062751,-0.992614607115567
0.578744029343926,0.991782774529403,0.931088571030986,0.957136409947993,0.952689000660615,0.977934478582247
-0.329273287931736,-0.941996030568936,-0.888218636130387,-0.968528822090273,-0.881447083485413,-0.985934330495323
-0.921521738637869,-0.973901303299434,-0.837308518341118,-0.971712007478772,-0.865015547570674,-0.938306883672674
0.133026163679363,0.969375645111665,0.970053453132846,0.915686150371975,0.911927665897791,0.968970273103101
0.463349424080603,0.999999983463534,0.944799596214952,0.869800542911095,0.838626689188446,0.958293626605384
-0.93527027731166,0.992471107176016,0.975088697315666,0.993995536384515,0.997379295028206,0.999405699535433
-0.907855622902842,0.986847098351259,0.959416475444253,0.995953782436273,0.934349957850729,0.994563633428179
-0.661436589432506,0.999890551587714,0.985580166259898,0.999525832619149,0.961329125850848,0.968953893817141
0.564440886809855,0.999780484976621,0.998484643941643,0.999964338439743,0.991353040529426,0.989158189993103
0.999719434625382,0.847060788838945,0.842129914343224,0.913101607736684,0.951825179806825,0.985713388410308
0.987105352849644,0.98881590717665,0.967139662954356,0.983348745483783,0.989132429954763,0.998294344317523
0.738138489014419,0.999996180365053,0.970148049561102,0.999543130425343,0.976252598063618,0.988795900362231
0.999802786648852,0.906665247697227,-0.322680982910694,0.523291898462416,0.984482210716706,0.999582701196217
