"glass","top","lefthand","righthand","leftpants","rightpants"
-0.982621086147146,0.996557202354495,0.989378370063061,0.945916489688684,0.838843008337108,0.983730268058906
-0.9715465754537,0.991301957822396,0.999871027389545,0.836414594590225,0.916590493876356,0.99993511504692
0.974695928752574,0.877187464686247,0.893080027123895,0.638234727028507,0.893743496404846,0.995256171562982
0.945436201845747,0.999953827103858,0.98362863557056,0.927381353361465,0.990406003399077,0.998557993530308
0.999719572580984,0.988466767694575,0.957593822166133,0.900931714571144,0.994033830079227,0.99942924263994
0.975755349248651,0.922970847708127,0.877636701262307,0.866615207073165,0.97358842341171,0.991138532484416
0.961555851627212,0.992340989609754,0.960755490019426,0.673829483148129,0.87855764457022,0.989461305069356
0.993590526185509,0.963056582837055,0.919691932249773,0.970667562548852,0.999246726501695,0.997838343637247
0.94119778422232,0.990834231973069,0.963126234204088,0.970432791828388,0.991225836294119,0.999312777827211
0.974757595299434,0.953352469202693,0.799552025883546,0.635247820436707,0.961433533660096,0.944859722981169
0.992910819135134,0.959433440421408,0.742569538409366,0.830284858925037,0.994941055763169,0.992344541096482
0.999221937817923,0.998261433317989,0.903699461506604,0.843604770766781,0.97812279600966,0.981336506129319
0.998780387797687,0.977365166406838,0.908579051528742,0.999396344379895,0.939494120618869,0.999322481945036
0.820045766313219,0.69026156114809,0.633927064072209,0.887290761459794,0.991120291211243,0.986368165740183
0.999905402085061,0.841317467178475,0.863408898209731,0.844832016323555,0.980717079253619,0.999215477635254
0.962000105101735,0.869871680758847,0.608870472134927,0.793701308966824,0.98263538204557,0.98274631560242
0.875629778916289,0.903891745021456,0.857125290179873,0.582128555957991,0.810483665035922,0.986630017975116
0.927435197394977,0.909398793897548,0.488887155282215,0.781063354118217,0.978843302868626,0.991026983092479
0.694336678269815,0.838972258833389,0.225704006333868,0.816543732544659,0.933605689715704,0.990679474287991
0.346099572592652,0.941665397148802,-0.523907577005661,0.717168478181815,0.978654514345096,0.954425995897332
0.999220540674519,0.805633064125859,0.601743747854827,0.859672990695992,0.98367401990135,0.915468762065194
0.999220540674519,0.805633064125859,0.601743747854827,0.859672990695992,0.98367401990135,0.915468762065194
-0.00540215692931155,0.904652635810782,0.983686869243373,0.971246240603755,0.978047557670263,0.952709732966879
0.999141993822913,0.959042118416928,0.825171224145876,0.825553759583678,0.997818707055093,0.988772046102004
