"mean_forward","mean_right","sd_forward","sd_right"
-6.00483589493617e-18,-3.05825668596519e-18,3.17589624394936,1.22481608204103
-4.32005706839289e-18,-5.77434599102866e-18,2.55569888377904,2.32222226189313
-6.18569136462402e-18,6.97779440701561e-19,3.33074261320833,0.939470092785127
9.3895940935025e-18,-6.03066131149108e-18,14.5030519103698,1.64062151422105
-1.78832866493403e-17,-8.33238064462393e-18,10.9830802530913,3.15945867506001
1.89975796975715e-18,7.58980297641587e-19,1.19394216813055,0.361116577756237
