"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
-0.0178701392587763,-0.0178701392587763,1.98390927528639e-18,0.267901692548494,1.53355117797278,1.60126039887717
-0.268742219186166,-0.268742219186166,1.62163215436846e-17,4.02887153461065,1.96001760746227,4.84142306503376
0,0,0,0,0,0
