"Finx","Finy","Finz","FinMagnitude","FcMagnitude"
1.42157925032282,0.793047923213503,0,1.6278244909884,0.145861410006955
0.804127451996913,0.0288459734991424,0,0.804644672661269,0.282176375112968
0.0361366226310479,-0.166579243668849,0,0.170453805813964,0.46525929016819
-0.55695972630088,0.0604975072891915,0,0.560235740656874,0.432118992175639
-0.451397349699051,0.606668469005174,0,0.756178681662217,0.281317962480237
-0.237121289577951,1.05304859315835,0,1.07941551106323,0.178718263880307
-0.0737339931702253,1.24440265455991,0,1.2465852030345,0.219120210422548
-0.0928231487232782,1.15158809340005,0,1.15532301708209,0.225483307423961
-0.175977521644076,0.906325976968103,0,0.923252329892093,0.176366197708132
-0.290091817361592,0.810050962821654,0,0.860427698803589,0.0278121703940606
-0.296259112558494,0.803590005972685,0,0.85646153414682,0.161478816678129
-0.242825398837523,0.685641983914317,0,0.727371366240494,0.152629122806846
-0.0706060324452349,0.363447015408784,0,0.370241738364559,0.0198360173230817
0.0984105622333298,-0.0166161960962033,0,0.0998034905791754,0.0286635914308946
0.0144871003555686,-0.199237697240418,0,0.199763700602429,0.00760965761322027
-0.151217490065935,-0.314507582225552,0,0.348972418077995,0.108150548365464
-0.111770876065469,-0.503520907577315,0,0.515777115723377,0.383928313921491
0.263292070859222,-1.06393220695535,0,1.09602666736454,0.65833324543849
0.31081420868772,-1.84121832720595,0,1.86726816519782,0.776512791941826
-0.0264628754116868,-1.95463969845674,0,1.95481882397272,0.530891967906448
-0.132115125589572,-1.51484689326537,0,1.52059709208103,0.172498393433238
0.163412836539683,-1.24583941836817,0,1.25651088793766,0.0954677154429632
0.632479239698603,-1.77357140259933,0,1.88297251938733,0.0947451378805523
0.728571685202023,-2.68180343385437,0,2.77900816089324,0.0990014794646566
0.39650969792429,-3.00321824996194,0,3.02928040918177,0.191228897215925
-0.242134600194109,-2.71853280133055,0,2.72929473610332,0.321344300304725
-1.0682063111058,-2.18672974497991,0,2.43369096244083,0.332483890049617
-1.53396059592587,-1.83579327002849,0,2.39231520501274,0.271564996715522
-1.08736823447629,-1.19519512661713,0,1.61581591403149,0.170034278561063
-0.260634255513311,-0.578191196148737,0,0.634220209746492,0.101855285438143
0.535466959781521,-0.152130019762314,0,0.5566582505726,0.0208809941946882
0.706342713165956,-0.329686398596682,0,0.779495445696955,0.223827073729561
0.661420387544234,-0.449996030384376,0,0.799983347589724,0.468363582609228
0.569053988990229,-0.282824695817592,0,0.635462234086342,0.479488738615008
0.340398340825612,0.116101546757313,0,0.359653443743099,0.277309319437016
0.146310692722892,0.506211884176045,0,0.526931960015821,0.0064025618956772
-0.0184229153994507,0.597063302902888,0,0.597347462943571,0.0675106967511471
-0.143563570006129,0.678419426750277,0,0.693443160774609,0.106223681288337
0.125821695022264,1.03831614731863,0,1.04591181307072,0.154996929106159
0.658163291734906,1.67880046275132,0,1.80320545482798,0.255160383820936
1.13364684380154,1.43589638985079,0,1.82946812184518,0.522603150248038
0.772046832491949,0.931957462672754,0,1.21020701691582,0.672603974476559
-0.172140743078555,0.904055396621931,0,0.920298101480642,0.722828798744391
-0.86966451386659,1.79858648775516,0,1.99780622699356,1.03717196886641
-0.895772119899124,2.5818729163549,0,2.73285115712428,1.23253115846554
-0.303026066058672,2.20250974369456,0,2.22325751270078,0.854230974023416
0.406162741993762,1.03664131514499,0,1.11337028397988,0.186036752559826
0.883390472229793,-0.344603528628071,0,0.948224824801215,0.446063123842795
0.940216603735568,-1.12316461584446,0,1.46475459249154,0.654961895104073
0.638405984706277,-1.08987240649941,0,1.26308513717707,0.437950926156107
0.254924898266149,-0.544012931886422,0,0.600780137667406,0.232791957854379
0.0487107079666695,0.246866097369866,0,0.251625918977442,0.156110225168931
0.0157775711901069,0.740758950543882,0,0.740926956294298,0.267831072696259
0.0332797566104803,0.970888649752696,0,0.971458857810595,0.2838031607951
-0.0883375557235763,1.00066415824982,0,1.0045557631894,0.176238861852149
-0.227465104987451,1.05137825202381,0,1.07570284131613,0.0650868312154882
-0.230139720210968,1.03594143031042,0,1.06119693641302,0.0221439634236536
-0.138733011541372,0.885350318979041,0,0.896154024600475,0.0645025203904214
-0.179669617221409,0.837418112928647,0,0.856475491309275,0.11436073388922
-0.257696063672803,0.754241932701623,0,0.79704965609298,0.236152958562532
