"meanFcv","meanFi","meanFin","sdFcv","sdFi","sdFin"
-0.0169860986401746,-0.0169860986401746,6.97779440701561e-19,0.654107690692349,0.533583764332714,0.939470092785127
0.0836169032742975,0.0836169032742976,-6.18569136462402e-18,3.21995419090738,1.03636478923992,3.33074261320833
0,0,0,0,0,0
