Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
8.348556518554688,-6.690338134765625,2.036285400390625,0.10876286735673624,-0.5206210374391436,0.3421849884404917,8.239793651197951,-6.169717097326481,1.6941004119501333,0.0781402587890625,-0.1449737548828125,-0.0019989013671875,-20.21942138671875,22.7996826171875,-38.75885009765625,-0.22642779173355346,-0.39990139527327734,0.2956787023238437,0.6324288040988396,1456814839079620422,0.0100708
8.337783813476563,-6.8518524169921875,2.451446533203125,0.06845589135831176,-0.43809980771105206,0.5137981972894146,8.26932792211825,-6.413752609281135,1.9376483359137104,-0.0464630126953125,-0.093353271484375,0.0022735595703125,-20.21942138671875,22.67913818359375,-38.93890380859375,0.08579712253983135,-0.31532962676267196,0.5414538520246774,0.6786797758265484,1456814839099762024,0.010131836
8.407180786132813,-6.8291168212890625,2.4658050537109375,0.11028229121165012,-0.33229136960634165,0.42252537423778147,8.296898494921162,-6.496825451682721,2.043279679473156,-0.0481414794921875,-0.124664306640625,0.02410888671875,-20.098876953125,22.7386474609375,-39.0594482421875,0.25275616316007354,-0.37349190845093705,0.5071729050849644,0.5487325668707178,1456814839110504211,0.010742187
8.769699096679688,-6.2608184814453125,1.8747711181640625,0.3343697288754548,0.20923782032694227,-0.15991335033156995,8.435329367804233,-6.470056301772255,2.0346844684956324,0.1572418212890625,-0.3332672119140625,0.059539794921875,-20.2789306640625,22.7996826171875,-39.17999267578125,-0.056233452023122396,-0.25221187682304136,0.08682376469262063,0.4256240837378476,1456814839129943909,0.010070801
8.941970825195313,-5.79302978515625,1.546966552734375,0.4053131659128635,0.541621213292804,-0.3901743326090059,8.536657659282449,-6.334650998449054,1.937140885343381,0.279571533203125,-0.4453582763671875,0.05572509765625,-20.39947509765625,23.0987548828125,-39.47906494140625,-0.2637840225574387,-0.1673038618772897,-0.289107718739825,0.7809406577826261,1456814839140014709,0.0100708
9.16571044921875,-5.3455657958984375,1.37347412109375,0.5032422319490415,0.7912681620404927,-0.4509334113997048,8.662468217269709,-6.13683395793893,1.8244075324934548,0.365692138671875,-0.5304107666015625,0.030059814453125,-20.39947509765625,23.0987548828125,-39.47906494140625,-0.39731890037183903,-0.07423028745024887,-0.6682034456304861,1.0405282263314954,1456814839150116028,0.010101319
9.421737670898438,-4.9184417724609375,1.4404754638671875,0.6074155629029825,0.9747137483823947,-0.30714565490101386,8.814322107995455,-5.893155520843332,1.7476211187682014,0.3879852294921875,-0.584930419921875,-0.0102386474609375,-20.6390380859375,22.67913818359375,-39.53857421875,-0.432770060137909,-0.09914580927394356,-0.9410522818050303,1.300996658756257,1456814839170227112,0.009338379
9.949356079101563,-4.315460205078125,1.6534423828125,0.7593465461954079,1.049732326308483,-0.053575172261648873,9.190009532906155,-5.365192531386608,1.7070175550741489,0.3514862060546875,-0.57012939453125,-0.164642333984375,-20.93963623046875,22.55859375,-39.53857421875,-0.17824709353087206,-0.4466534887574077,-1.2088511086575973,1.2966940399333913,1456814839180328430,0.010101318
10.114456176757813,-4.1898345947265625,1.6809539794921875,0.7395573150813259,0.9402863493280362,-0.020850860465569054,9.374898861676487,-5.130120944054599,1.7018048399577566,0.3406524658203125,-0.50201416015625,-0.290008544921875,-21.17919921875,22.13897705078125,-39.53857421875,-0.11816662351247756,-0.4766215886668348,-1.2001183084300333,1.1964606969746645,1456814839190368713,0.010040283
9.737594604492188,-4.4075775146484375,1.27178955078125,0.18599246290204796,0.4358189081011936,-0.32440656241671406,9.55160214159014,-4.843396422749631,1.596196113197964,0.36126708984375,-0.3383026123046875,-0.5363311767578125,-21.77886962890625,22.0794677734375,-39.599609375,-0.0920928305527238,-0.48574028949282927,-1.089538069992652,0.5742568542507053,1456814839211181702,0.010742188
9.391830444335938,-4.6719818115234375,0.9654998779296875,-0.12781735780336234,0.13713168898095507,-0.5045569882146212,9.5196478021393,-4.809113500504393,1.4700568661443087,0.2778778076171875,-0.1738433837890625,-0.6673583984375,-22.13897705078125,22.01995849609375,-39.4195556640625,-0.2517286599154902,0.05984678967333308,-0.5126616602210374,0.6342136938410442,1456814839230651916,0.010040283
8.981460571289063,-5.003387451171875,0.7274169921875,-0.367411019150401,-0.14424255498968908,-0.48466940214485765,9.348871590439463,-4.859144896182186,1.2120863943323577,0.1830596923828125,-0.1738433837890625,-0.6673583984375,-22.67913818359375,21.539306640625,-39.11895751953125,-0.3665479788970039,0.5132407267278667,0.06673454235735805,0.6250609578581464,1456814839240753235,0.010101319
8.827117919921875,-5.0883331298828125,0.861419677734375,-0.3913442241312559,-0.2088997078496515,0.05983843809604106,9.146684800303131,-4.9572074698847235,1.1569126605367714,0.090667724609375,-0.314788818359375,-0.78143310546875,-22.979736328125,21.11968994140625,-39.0594482421875,-0.3014589149858242,0.5203671870309252,0.17041643804931444,0.4476271086231688,1456814839270935120,0.009277344
8.547164916992188,-5.4101715087890625,1.80657958984375,-0.40092172922525293,-0.3048286255237773,0.4586652527252164,8.94808664621744,-5.105342883265285,1.3479143371185336,0.0390472412109375,-0.50048828125,-0.8070831298828125,-23.39935302734375,20.75958251953125,-39.11895751953125,0.38642721655889944,0.15919484064453016,0.395174101711125,0.6811993379042356,1456814839281005920,0.0100708
