"rotationAngles","rotationAnglesMag"
0.340050420797308,0.203754161714674
0.691485328214224,0.653866753544828
1.0164284147992,1.29474085954491
1.23708935315282,2.01905595141328
1.30689236536144,2.69485063540475
1.28190522115411,3.16155637497987
1.26730791066989,3.31443084141406
1.35278795470931,3.17580730502586
1.53281776560096,2.88646042572459
1.73872596699148,2.6388329063407
1.88812148238628,2.46795359768981
2.03511253931304,2.26593662825061
2.16179132573983,1.81891383884428
2.40031480475624,1.29665698229701
2.78215863209022,1.05261483796465
3.29275418739846,1.1210457080669
3.69188558238781,1.55181850979291
4.07990864774733,2.58834664808954
4.88094798607115,4.0158903653107
5.98847259895549,5.29375775391727
7.24845569663378,6.20970433023276
8.03760299318343,6.53014076337813
8.57680715645149,6.46370393505322
8.826985065873,6.25230836335802
8.94805925295779,6.10048141612998
8.95032929026096,6.02612083729911
8.82402396293725,5.95404361186217
8.62462919758892,5.87770887737359
8.44954787409258,5.79900770744039
8.24183510654234,5.70218421331331
8.04561431025508,5.54744582098261
7.83110570092908,5.33414778381718
7.65335035714246,5.12482654553446
7.49087330440853,4.97658828638301
7.35733488840566,4.9104174209368
7.2337334285486,4.8727457565245
7.08109627301836,4.82565151345121
6.85936042029261,4.71510581145888
6.55615901919105,4.53901351052678
6.26166549399608,4.31595300182641
6.02754386657684,4.08224148088381
5.76547273103104,3.83640876120742
5.27895533508588,3.63974692880562
4.42574407951802,3.55881785373659
3.5577081749833,3.54935120440485
3.10678211754232,3.43133625421691
2.97487272701472,3.08645584995487
2.85408326850169,2.66110303950817
2.77072834576699,2.42300972544813
2.83407279124895,2.37923948936572
3.02595859522086,2.29296654105008
3.11677871764613,2.00546270329159
2.90127508786196,1.48509865974838
2.50496111392219,0.849884538907173
2.12992551890096,0.466219583704373
2.00019457197576,0.762269139192163
1.9146013324628,0.969898535620256
1.78222612235592,0.90623099585074
1.5525869946579,0.75951294957286
1.28405140090038,0.905450123479777
0.93046140733096,1.26048081539525
0.511923456094758,1.63375725143564
0.145856419142388,1.90288612229588
0.409843089629975,2.00636478575079
0.81296526437912,1.96627935283324
1.23276110178216,1.85195543787367
1.68872257441166,1.72199428094595
2.10101677627973,1.59028510859156
2.49781145603024,1.44103273868028
2.90946486468002,1.3324460966089
3.37085410792324,1.38173286082783
3.82667466874602,1.66529744602136
4.18150550119922,2.17541047310271
4.34605839771052,3.01472347041413
4.65089301153897,4.17933998548231
5.2324155353654,5.32603929775982
6.10405287827793,6.22265776219028
7.01223525968999,6.82033198512669
7.76755938180357,7.15510955544819
8.293004702948,7.20557181483338
8.46371908486091,6.94559440155609
8.26176618027974,6.4492637503049
7.94466574817234,5.99975998095146
7.50479674130553,5.48754772255868
7.1181550795712,5.06483422020042
6.8938219547145,4.91575626582185
6.84329987442553,5.10383007336944
6.80900041025685,5.39277177575526
6.77884799750985,5.5853843669949
6.63035025526459,5.51180960117711
6.4372102631532,5.33397669673425
6.22060318349114,5.15638019250855
6.015859950704,5.08089902323706
5.81388691830231,5.09548483632694
5.61023024731093,5.14543782787944
5.38242080791527,5.16275982008246
5.06710876689058,5.0862580467624
4.66222650606369,4.94730463073035
4.267438687019,4.85888363172387
4.06755700492187,4.95812655743887
4.09044080339185,5.17248939603548
4.22233743277571,5.2835317479197
4.27189218398979,5.07834761565452
4.13916486910404,4.54096782974332
3.83345245808697,3.88722658526686
3.47519955292855,3.38020756075912
3.23400464749568,3.06042485715213
3.11118039337331,2.74408193699572
3.09015935977673,2.38179360606927
2.87283751394354,1.94436112073181
2.3806192991028,1.50497033025923
1.81098526371247,1.15381263469682
1.37969835380726,0.959532871093269
1.23246365228815,0.958830930525057
1.28336539983291,1.12239613322548
1.40586985365467,1.45371405424015
1.52211451669892,1.82129035764509
1.61864820283672,2.13808973211928
1.72493854059733,2.31603874183274
1.82544960104329,2.39002242127939
1.90692108220811,2.35015407321458
2.00050226926448,2.2627396711131
2.12247937047164,2.1277141809896
2.26521189784731,1.95029161705367
