"V1","V2","V3","V4","V5","V6"
0.860754894177045,2.34948651007474,2.98085021847025,4.29138848215081,2.57077024958909,4.31637351840979
0.207918122342774,3.72983072847245,3.20638798604683,4.04291483953484,1.80930381878051,3.1543708304796
1.26154953215853,4.8757342976801,3.26623559778184,3.74539369203428,4.89658931079599,1.94623842191916
1.96037600675239,5.55592949708764,2.98689671476865,3.50840147393669,7.15964385620628,2.14636328937413
1.33954790521689,4.3926439414014,2.34873633621238,3.19520049811147,4.38141936864073,3.21999172847044
2.81570544347189,4.23935147523953,1.68786249981675,2.76115257433285,3.49720806966899,3.11913010307241
2.04299188569529,4.43460900092516,1.24147802512618,2.36947310506873,3.57992190627569,1.65558927373702
0.305207598272419,3.76655825150729,0.734050287501285,2.08332072988563,2.58266782088332,1.61026335615033
1.51130252371842,3.05487844637299,0.851209192436875,1.88283344253384,2.92374061227966,3.09168203280989
2.31147694350817,2.36553161908083,1.50306619660633,1.69383467681214,3.28192757891824,3.56309620150215
1.19651223847047,1.78358323581497,1.94470142445355,1.44469865821494,2.46220814929106,3.22738173511747
2.37564450832725,2.39511207283418,2.23035788266558,1.04972050435349,2.90713852048567,1.94699912404815
0.944082253069452,2.63730140708585,2.3133237990876,0.718318734223139,2.88566889477471,0.882837173126469
1.25249724498983,1.84296198834109,2.25387099278937,0.730619400121105,1.52744829747996,1.28205661011318
1.28524690681616,1.25110773162463,2.299795527926,0.680242522680944,2.12506814976181,2.23219242933323
1.04951550400184,1.50421558496917,2.07152362135437,1.17920122472829,2.63497255374664,2.39269646670637
2.48879391821652,1.8593119334046,1.36580916483239,2.25597746978902,2.80106163923933,1.95190296298999
3.43037601590837,2.0737546146345,1.05327994204267,3.31347737171765,2.1096712481352,1.56193224279852
2.80021490905572,2.08507946492914,1.7123559377611,3.55551531037791,1.51360336557857,1.4418925614667
2.34229247742579,1.92248279711807,2.0314508203566,3.34921888987032,2.64998784680833,1.16080634406076
1.89345004583256,1.72191718668346,1.65906911674281,3.48858387183296,2.4294938723008,2.63860993280289
2.35317030369043,1.10229672649588,1.31400716562444,3.78380748252678,1.70941512227924,3.28590999898397
0.453548392085209,0.858053557658078,1.50632261871436,3.58171780997424,1.85564869938528,2.58557187032524
0.171700393082986,2.42063947998421,2.0478807444653,2.64835856738882,1.619156101527,3.00638477048008
0.823883813358012,3.79087873016953,2.58443227075455,2.67088517706458,1.62847394832168,4.67206275474507
0.966874550742593,4.98187917326255,2.40898440781206,3.53521490833712,1.70698271828418,5.56434603908008
1.3895715979037,4.74542375407575,2.41136594938707,4.18303040886904,2.3316290867312,4.44182468017358
2.15300723434719,3.49803450125947,2.9983028493773,4.05920611098187,3.53877922082302,1.94420600331276
2.45070792879157,1.69119764542889,3.17134645305958,3.44274409451071,3.3242889229298,3.22872653500861
2.59434862203429,2.1311472582161,2.95901450420842,2.60981974172597,2.34717228695455,4.54246715697057
1.16898038726311,3.28662831593497,2.49877525798144,1.88058474895131,2.77902185388192,6.51837567514164
0.735196898831047,3.55872154753677,2.06116011163098,1.39071890659852,3.40853475795128,6.74052253147539
1.27949658664769,3.82494514061489,1.49342773027341,0.820821094466575,3.51222547230688,5.65329495518681
5.04098737765628,3.67926583733285,1.03167085420157,0.917338605301516,2.86433529867346,4.87635173466485
1.85185402313915,2.75518771308648,0.870828986415897,1.47825556909311,2.7426707717515,4.74499810500345
1.42595695481115,1.69939934234036,1.1405693026468,1.72190975636524,3.0212917771659,3.9585611413692
1.90003653139216,0.866896250021565,1.49911374616031,1.73973599917345,4.90448013267331,2.4324919859162
0.924602393354828,1.00785697858061,1.65112922630374,1.94533949134073,5.65475545006457,2.62823164918917
0.998718587842274,1.60886158541748,1.62489443567443,2.26736588899166,5.41861977618199,3.60912012537392
1.10708171383881,2.20300788652355,1.59228024084419,2.16298937105735,4.61521533129638,5.05573182300705
1.82079037574893,2.65988499941725,1.59479030988546,1.96533474509032,3.62719983523402,5.57939241785011
2.20217252098904,3.10171217442576,1.60006882123367,2.0579107241691,2.47092708277677,4.949623514104
3.07810588681757,3.16391571966925,1.18082137574702,2.71024050318963,2.19715832770141,3.92312708882871
1.66871488690963,2.62838493114086,0.548833124850685,2.83144587568768,3.3247111746149,3.18460491615014
1.25258821235605,1.93168664546511,1.51410122105769,2.25917226255995,4.01056306794729,2.84002776536689
1.29143946465899,1.06274724339567,2.54111706447356,1.63958865945475,3.790644840849,2.41217010961836
1.35819029270371,1.2578773592555,2.68661335485595,1.614390543488,3.56236532841776,2.98444848716609
1.09116255320389,1.99536061435087,2.44580044767945,2.162703175068,3.49914928021078,8.27263286830444
0.231354512115562,2.71035717121872,2.63767852987494,2.99507722021791,3.23095702798404,6.32167403116532
0.665980258681265,1.96901484119641,3.06656097620329,3.44067231918314,2.48855528042036,4.40365010750462
1.15167593434419,2.10229876766113,3.34800345693685,3.60292328815328,1.12403957319796,5.06561719314012
1.46189687208662,2.68597973406649,3.35015736485019,3.56791327218128,3.7013629197521,3.76233289659876
2.13336411619327,3.73458107867798,2.94134654758713,3.3668965221588,5.21919088932148,4.46699746953541
2.42429983784648,4.24064889837674,2.52962757695656,3.26840074648927,4.41526008780365,3.55027784401337
1.183482404471,4.30386379472805,2.35336489440543,3.21818793966281,5.24044020204631,1.86272077466072
