"V1","V2","V3","V4","V5","V6"
0.374947720292644,-2.32085787919937,2.52266939079791,-2.50415814940031,1.87085524358085,-2.34453754292565
-0.0214624548701911,-3.68007701950076,1.94486869902405,-1.86099150484076,-1.32627223630589,-2.50261468549611
-0.238884683253181,-4.77963362811123,1.08420555201575,-1.47602688941014,-4.63598688545606,-1.59864139967815
-0.225119954888949,-5.30325344748402,0.337015284266591,-1.48740396372519,-6.49377569045761,-0.88176685421792
-0.0432882236920369,-3.36661530230138,-0.0308979496883076,-1.63785953521332,-3.96380247491,-0.315493330652707
0.108128658593612,-1.17120433809398,-0.0936683678144127,-1.52587167646601,-0.704776876189809,0.0474030119965067
0.331230256329551,0.476260099888221,0.0119898083627886,-1.26467716887534,0.366474355589104,-0.151812142555352
-0.0501773266657872,1.70693794412745,0.186258385008892,-0.931833282137416,-0.976732491380242,-0.443444055115513
-0.0358139441563153,1.93285041468664,0.463211632246852,-0.738762847384212,-1.38507335774591,0.631468653483439
-0.908150378098335,2.18872835214732,0.849565762107009,-0.548367146131143,-1.79664570186711,2.0362265254968
-0.0685152667397778,1.7005641229918,1.31669508713295,0.325225890053254,-0.0168063835439362,2.71971784619982
-0.663332966896239,1.52200662409893,1.62429128827607,0.569857890833556,0.692766490451624,1.73998672003728
-0.303131808585269,1.03370931663721,1.64220814847016,0.651808286024565,0.545561002230384,0.625993125945445
0.09619588868829,0.807361936059802,1.35125499150482,0.645707375759569,-0.144049645154442,0.1305096729897
0.437770423776435,0.394333603792667,1.05214592038776,0.269301743021724,-1.02426035787426,0.147403851667763
0.364078128435727,0.40612776319982,0.830729665671398,-0.25616784413522,-1.39583092896588,0.0266312722391472
0.0158691676541519,0.504590708311478,0.538950813588381,-0.607488299127142,-1.55412589054187,0.0302002044645283
-0.203836553908666,0.497075208020595,-0.10426138156681,-0.211738191966028,-0.824073037522061,0.611419452392714
-0.0672109529478682,0.533124620242884,-0.867499764707886,0.346743957597977,1.06177363390957,0.495624621991002
0.176366211885014,0.567268694285645,-1.22318336403837,0.355584952397337,2.26138211096022,-0.544904009768285
0.00405169480869771,0.934917503679179,-0.974005660146488,0.647759869197979,1.83410288685565,-2.07709635244578
0.211811590817818,0.37211737388323,-0.666883756761077,1.01015833599396,0.498386121649894,-2.90801445383797
0.220764193027796,-0.667401119466157,-0.933830586473052,1.28636105230048,0.548166493364909,-2.57046691088628
0.1696532115839,-2.19883037812076,-1.64299098236888,1.61559025832608,0.594999483889238,-1.67492267754586
-0.0328699619798166,-3.54448159418117,-2.2569144923914,2.22263933503892,0.746853936380388,-1.2607205673315
-0.0220065109929607,-4.82722043803142,-2.1985167545374,2.66781194269376,-0.710190148847616,-1.21774753790224
-0.186929220528525,-4.50129600255219,-1.7397651971948,2.98641082221448,-1.53224980897158,-0.904191346698237
-0.248727378674231,-2.8538499875335,-1.11341109240845,2.59171727299244,-2.3729690761873,-0.213765952519133
0.0212572816424433,-0.946285726797028,-0.688119012989029,1.9178333089308,-2.59678677129915,0.847622762959286
0.0558786458201483,-0.328208433947397,-0.575351847939291,0.902880421914299,-2.08928369721474,0.908112662230869
-0.0675577572655778,-0.0984939472988136,-0.695123151243558,0.0929663900035159,-1.69792125807645,2.75201890375954
-0.306384963761913,0.0969789897371868,-0.780634841851914,-0.330400034703758,-0.809314796790732,3.80576226876538
0.650680215753026,0.34648678683175,-0.657922213995997,-0.182844681119977,-0.9625817932126,3.1167440415444
-0.758099774669527,0.576383036294679,-0.498757436605237,0.420065398083994,-1.3028005540296,-0.224405801916427
0.582076536640967,0.444221276406263,-0.519100118265292,0.905822068682672,-1.52216968636747,-0.0673225697819348
-0.565969960735901,0.365603042373401,-0.828706735264658,1.11005966327374,-0.156876504793581,2.20938781707432
-0.221978796486092,0.539759424382731,-1.15571777357179,1.0335575675416,1.58547863927829,2.35519920226148
-0.0580830545283711,0.815128602934671,-1.19912976698114,0.858401923426377,2.54206110699652,2.25713209123041
0.281646759605883,0.992188539478433,-0.86344526534025,0.639998151086304,1.57597161188806,2.15512364283852
