22.6132008936
4.6629439604
21.0433979067
11.0196834814
34.1057733189
19.663384197
2.811641872
29.9031294418
37.374216124
6.3572963881
6.8915087552
9.3783689584
26.4103587094
26.2315331535
14.5112517795
25.7424120276
